author_name	author_birth	author_death	Count
Morton, Elizabeth	NA	NA	  1
Enemy To False Brethren	NA	NA	  1
Norris, Charles	1718	NA	  1
Belfour, John	NA	NA	  1
Carpenter	NA	NA	  1
Wolseley, John Rogerson	NA	NA	  1
Searle, Charles	NA	NA	  1
Malet, Jean-roland	NA	NA	  1
Robson, Joseph	NA	NA	  1
Dorrington, Theophilus	NA	1715	  1
Roberts, William	1763	NA	  1
Owen, W	NA	1793	  1
Roberts, William	1673	NA	  1
Vilain, Charles Joseph François	1759	NA	  1
Hurtley, Thomas	NA	NA	  1
Inhabitant Of Westminster	NA	NA	  1
Majendie, Lewis	NA	1833	  1
Hewat, Alexander	NA	NA	  1
Thumb Thomas	NA	NA	  1
Thornhill, Henry	NA	NA	  1
Latocnaye, De	NA	NA	  1
Aumont, J B D'	NA	NA	  1
Smith, George	NA	NA	  1
Uring, Nathaniel	NA	NA	  1
Marshall	1780	NA	  1
Noble Peer Of The Realm	NA	NA	  1
Barrow, Joseph Charles	NA	NA	  1
M'ure, John	NA	NA	  1
Wagstaffe, A	NA	NA	  1
Auld, William	NA	NA	  1
Maddock, Henry	NA	1824	  1
Willis, R Legge	NA	NA	  1
Taitt, Alexander	NA	NA	  1
Macpherson, Donald	NA	NA	  1
Payba, Abraham	NA	NA	  1
Philalethes Philerenes	NA	NA	  1
Seytfort, C G	NA	NA	  1
Postlethwayt, James	NA	1761	  1
King, Samuel	1789	NA	  1
Wilson, Charles Henry	NA	NA	  1
Holmes, Samuel	NA	NA	  1
Gibson, William	1725	NA	  1
Trapaud, Elisha	NA	NA	  1
Vivers, Richard	NA	1727	  1
Mcloughlin, Martin	NA	1798	  1
Khān, Ghulām	NA	NA	  1
Macleod, Hugh	NA	NA	  1
Maclean, Neil	NA	NA	  1
Marshal, Ebenezer	NA	1813	  1
Philo ierne	NA	NA	  1
James, Thomas	NA	1782	  1
Fathers Of The Society Of Jesus	NA	NA	  1
Jesuit	NA	NA	  1
Gentleman Who Resided There Many Years In A Public Character	NA	NA	  1
Rawlins, Gershom	NA	NA	  1
Knox, John	NA	1778	  1
Williams, William	NA	1785	  1
Native Resident In The Island	NA	NA	  1
Grandpre, John	NA	NA	  1
Walker, Samuel	NA	NA	  1
Mackensie, Simon	NA	NA	  1
Dullass, A	NA	NA	  1
Citoyen Ignorant	NA	NA	  1
Williams, John	1783	NA	  1
'umar, Muḣammad	NA	NA	  1
Dow, Alexander	NA	1779	  1
Axford, John	NA	NA	  1
Pechel, Samuel	NA	NA	  1
German, Thomas	NA	NA	  1
Alfred	NA	NA	  1
Knox, Thomas	1771	NA	  1
Townsend, George	NA	NA	  1
Meilan, Mark Anthony	1743	NA	  1
Macdonald, John	1741	NA	  1
Decker, Paul	NA	NA	  1
Eunson, G	NA	NA	  1
Centurion, Midshipman	NA	NA	  1
Owen, J	1743	NA	  1
Larkins, William	NA	NA	  1
Mastin, John	NA	NA	  1
Atwood, Thomas	NA	1793	  1
Whig Member Of Parliament	NA	NA	  1
Lay man	NA	NA	  1
True born Irishman	NA	NA	  1
Inhabitant Of Ulster	NA	NA	  1
Aymé, Jean-jacques	NA	NA	  1
Ayloffe, W	NA	NA	  1
Nash, Treadway Russell	NA	NA	  1
Barclay, James	NA	NA	  1
Allwood, Philip	NA	NA	  1
Acton, Samuel	NA	1740	  1
Bruce, Alexander	NA	1729	  1
Power, Richard	NA	NA	  1
Aelfric	NA	NA	  1
Friend To Ireland	NA	NA	  1
Officer Then In The Service Of The Allies	NA	NA	  1
Gentleman In Ireland	NA	NA	  1
Willis, Henry Norton	NA	NA	  1
Disgusted Brother	NA	NA	  1
Réquisitionnaire	NA	NA	  1
Horn, John	NA	NA	  1
Scott, Andrew	NA	NA	  1
Browne, James	NA	NA	  1
Dumoulin	NA	NA	  1
Mcculloh, Henry	NA	1778	  1
English Gentleman	NA	NA	  1
Tons, T	NA	NA	  1
Lawrie, John	NA	NA	  1
Wise, R	NA	NA	  1
Vassol, Allegier	NA	NA	  1
Duncan, William	NA	NA	  1
Knox, Thomas	1708	NA	  1
Scruplous	NA	NA	  1
Claustre, André De	NA	NA	  1
Greenwood, J	NA	NA	  1
Hamilton, Archibald	NA	1754	  1
Society Of Friends Philadelphia Yearly Meeting Meeting For Sufferings	NA	NA	  1
Broster, John	NA	1853	  1
Clifford, Robert	NA	NA	  1
Boot, Thomas	NA	NA	  1
Calvert, Matthias	NA	NA	  1
English Merchant Of London	NA	NA	  1
Sallo Desvarennes, Michel Armand	NA	1802	  1
Dunsford, Martin	NA	1807	  1
Member Of The Associate Kirk session Of Perth	NA	NA	  1
Weeping Willon	NA	NA	  1
Sussex Yeoman	NA	NA	  1
Charrier, J Samuel	NA	NA	  1
Greenwood, John Cox	NA	NA	  1
Orangeman	NA	NA	  1
Wellwisher Of Ireland	NA	NA	  1
Gros-jean	NA	NA	  1
V u e q f, De	NA	NA	  1
Author Of The State Farce	NA	NA	  1
Cottingham, James Henry	1762	NA	  1
Officer Under His Highness The Prince Of Hesse Darmstadt	NA	NA	  1
Philocarolus	NA	NA	  1
Barrister	NA	NA	  1
Citizen Of The Isle Of Man	NA	NA	  1
Hutchesson, Mann	NA	NA	  1
Fall, Robert	NA	NA	  1
Keith, Alexander	NA	1758	  1
Brown, William	NA	NA	  1
Philo Strategos	NA	NA	  1
Timothy	1748	NA	  1
Baxter, John	NA	NA	  1
English Gentleman Now In Ireland	NA	NA	  1
Porterfield, James	NA	NA	  1
F S G W D B	NA	NA	  1
Sydall, Elias	NA	1734	  1
Stevenson, Robert	NA	NA	  1
Hitchcock, Robert	NA	1809	  1
Harrison, David	NA	NA	  1
Corn-cob, Jonathan	NA	NA	  1
Philo patriae	NA	NA	  1
Kershaw, James	NA	NA	  1
Slush, Barnaby	NA	NA	  1
Countess Of	NA	NA	  1
Gentleman Of America	NA	NA	  1
Friend To The Peace And Prosperity Of Ireland	NA	NA	  1
Antininny	NA	NA	  1
Influenc'd Electors Of The County And City Of Galway	NA	NA	  1
Volunteer In The British Service	NA	NA	  1
Liveryman	NA	NA	  1
Person Present At The Time	NA	NA	  1
Persons Present At The Time	NA	NA	  1
Carmichael, James	NA	NA	  1
Dandridge, Isaac	NA	NA	  1
Verdad, Pedro De La	NA	NA	  1
Laneham, Robert	NA	NA	  1
Walker, Richard	NA	NA	  1
Radcliff, Ebenezer	NA	NA	  1
Gentleman Who Served In That Expedition	NA	NA	  1
Cunnynghame, Alexander	NA	1780	  1
Philocatholicus	NA	NA	  1
Twining, Richard	NA	NA	  1
Author Of The Friendly Rivals	NA	NA	  1
Greenshields, James	NA	NA	  1
True hearted Briton	NA	NA	  1
Thomas, Up Shinkin	NA	NA	  1
Rustic	NA	NA	  1
Mackerell, Benjamin	NA	1738	  1
Yonge, Francis	NA	NA	  1
Conway, George	NA	NA	  1
Downes, Joseph	NA	NA	  1
Man Of No Party	NA	NA	  1
Real Friend To Legal Liberty And The Constitution	NA	NA	  1
Converted Thief	NA	NA	  1
Philusebiæ	NA	NA	  1
Martin, Samuel	NA	1788	  1
La Boëtie, Etienne De	NA	NA	  1
Iliff, Edward Henry	NA	NA	  1
Chamberlen, Paul	NA	NA	  1
Home, Charles	NA	NA	  1
Gentlemen In Trade	NA	NA	  1
Newcourt, Richard	NA	1716	  1
Place	NA	NA	  1
Perray, Brossais	NA	NA	  1
Scoto britannus	NA	NA	  1
Le Mercier, Magdalen	NA	NA	  1
Caraccioli, Charles Alexander	NA	NA	  1
Vasse	NA	NA	  1
Abercromby, James	1747	NA	  1
Plain Man Who Wishes Well To You And His Country	NA	NA	  1
Ford, Emanuel	NA	NA	  1
Gentleman On His Travels	NA	NA	  1
Bremner, James	NA	NA	  1
Lindsay, W C	NA	NA	  1
Gabriel, R B	NA	NA	  1
Author Of The True Briton	NA	NA	  1
Murray, Robert	NA	NA	  1
Edmeston, William	NA	NA	  1
Phelps, William	NA	NA	  1
Tournemir	NA	NA	  1
Swit, William	NA	NA	  1
Arnot, James	NA	NA	  1
Grieve, John	NA	NA	  1
Walker, Robert	NA	NA	  1
Hennessy, George	NA	NA	  1
Beveridge, Andrew	NA	NA	  1
Shanks, Archibald	NA	NA	  1
Adam-lauder, Helen	NA	NA	  1
Douglas, Anne Jean	NA	NA	  1
Scott, Alexander	NA	NA	  1
Baker, James	NA	NA	  1
Anthony	NA	NA	  1
Down-right	NA	NA	  1
Relation Of A Gentleman	NA	NA	  1
Reviewer Of 'the Corruptions Of Christianity'	NA	NA	  1
Seaman's Friend	NA	NA	  1
Matross Of Said Fort	NA	NA	  1
Cockburne, Robert	NA	NA	  1
Cahal, Philip	1666	NA	  1
Macbean, William	NA	NA	  1
True Friend	NA	NA	  1
Polhill, Charles	NA	NA	  1
True Britain	NA	NA	  1
Erra Pater	NA	NA	  1
Saint-aulaire, Jean-yrieux De Beaupoil	1745	NA	  1
S***	NA	NA	  1
Gentleman Just Arrived From	NA	NA	  1
Countrie man	NA	NA	  1
Macghie, William	NA	NA	  1
Crane, John	NA	NA	  1
Carruthers, John	1796	NA	  1
Hooke, Andrew	NA	1753	  1
Stonestreet, George Griffin	NA	NA	  1
Velly, Paul François	NA	NA	  1
Philologos	NA	NA	  1
Deering	NA	NA	  1
English, George	NA	NA	  1
Clarke, John	1791	NA	  1
Hamilton, James Edward	NA	NA	  1
Bransby, John	NA	NA	  1
One Of The Secretaries To The Inquisition	NA	NA	  1
Gentleman Of The Law	NA	NA	  1
English Gentleman Of Veracity	NA	NA	  1
Catholick	NA	NA	  1
Native Of The Place	NA	NA	  1
Macmahon, Hugh	NA	1737	  1
Greer, John	NA	NA	  1
Lewis, Richard	NA	NA	  1
Member Of The Academy Of Florence	NA	NA	  1
Freeman, Stephen	NA	NA	  1
County Meath Freeholder	NA	NA	  1
Harris, R	NA	NA	  1
Stephenson, George	1759	NA	  1
Battye, Thomas	NA	NA	  1
Clergy man Of The Church Of England	NA	NA	  1
Eminent Barrister	NA	NA	  1
Nixon, Robert	1620	NA	  1
Green, Andrew	1774	NA	  1
Pescod, Joseph	NA	NA	  1
Yapp, B	NA	NA	  1
Scotchman	NA	NA	  1
Clarke, Richard	NA	NA	  1
Mungo	NA	NA	  1
O'conor, Daniel Roderick	NA	NA	  1
Morgan, J	1752	NA	  1
Veritas	NA	NA	  1
Native Citizen And Freeman	NA	NA	  1
Flood, Peter	NA	NA	  1
Berington, Thomas	NA	NA	  1
Bradshaw	1790	NA	  1
Radclyffe, M	NA	NA	  1
Latocnaye	NA	NA	  1
Stevenson, John	NA	NA	  1
Raper, Matthew	NA	1778	  1
Asserter Of Liberty And Property	NA	NA	  1
Sophocles	NA	NA	  1
Civis	NA	NA	  1
Foreign Minister Residing In Sweden	NA	NA	  1
True born Englishman	NA	NA	  1
Wellwisher To The Good Old Cause	NA	NA	  1
Crowley, Miles	NA	NA	  1
Gordon, Walter	NA	NA	  1
Publicola, Horatius	NA	NA	  1
Friend In The Country	NA	NA	  1
Philo hibernicus	NA	NA	  1
Bradney, Joseph	NA	NA	  1
Navy Officer	NA	NA	  1
Bishop Of	NA	NA	  1
B Ep	NA	NA	  1
One Of His Electors	NA	NA	  1
Valabregue, Israël-bernard De	NA	NA	  1
Percy, William	NA	NA	  1
M'cleaver, Sawney	NA	NA	  1
Publicola	NA	NA	  1
Mcfarlane, James	NA	NA	  1
Gentleman A True Son Of The Establish'd Church	NA	NA	  1
Dawson, Charles	NA	NA	  1
Jacotius, Desiderius	NA	NA	  1
Citizen Of Cork	NA	NA	  1
One Who Thinks With That Eminent Judge Sir Matthew Hale	NA	NA	  1
Lejeune, J	NA	NA	  1
Friend To The City Of Cork	NA	NA	  1
Webster, H	NA	NA	  1
Panzani, Gregorio	NA	1662	  1
Goodwin, R	NA	NA	  1
Chevrières, Jean-guillaume De	NA	NA	  1
Lioy, Félix	NA	NA	  1
True Whig	NA	NA	  1
Saxby, Henry	NA	NA	  1
Harrison, Walter	NA	NA	  1
Caius, Thomas	NA	1572	  1
Kennedy, Matthew	NA	NA	  1
Gamble, Robert	NA	NA	  1
Arias, Juan Luis	NA	NA	  1
Hough, Nathaniel	NA	1737	  1
Skinner	NA	NA	  1
Democrat	NA	NA	  1
Clinch, William	NA	NA	  1
Cross, Peter Brady	NA	NA	  1
Kerrich, Walter	NA	1803	  1
Moll, Herman	NA	1732	  1
Ingoldsby, Richard	NA	1759	  1
Durell, Philip	NA	1766	  1
Auckmuty, Robert	NA	NA	  1
Spanish Merchant At Amsterdam	NA	NA	  1
Staunton, William	NA	NA	  1
Applegarth, Robert	NA	NA	  1
Lover And Strenuous Supporter Of The Constitution	NA	NA	  1
Etches, John	NA	NA	  1
Fitz-crambo, Patrick	NA	NA	  1
Clergyman Of The Established Church	NA	NA	  1
Khān, Iradat	NA	NA	  1
Parker, E	1717	NA	  1
Country Minister Of This Church Of England	NA	NA	  1
Volunteer In The Said Expedition	NA	NA	  1
Desintéressé, Esprit	NA	NA	  1
Arch Anti whigg	NA	NA	  1
Inn, Gentleman	NA	NA	  1
Officer On Board At The Time Of Action	NA	NA	  1
Berkley, George	NA	1747	  1
Morris, Valentine	NA	1789	  1
Millan, John	NA	1782	  1
Gaynam, J	NA	NA	  1
Matthisson, Friedrich Von	NA	NA	  1
Roubaud, Pierre Joseph Antoine	1724	NA	  1
Fuller, P	NA	NA	  1
Officer Returned From That Service	NA	NA	  1
Elector	NA	NA	  1
Hughes, Rice	NA	NA	  1
Weston, John Webbe	NA	NA	  1
India, Officer	1794	NA	  1
Elking, Henry	NA	NA	  1
Newton, Benjamin	NA	1787	  1
Pead, Deuel	NA	1727	  1
Abreu De Galindo, Juan De	NA	NA	  1
La Caille, Jean De	NA	NA	  1
Mountain, James	NA	NA	  1
Philohistoricus	NA	NA	  1
Costansó, Miguel	NA	NA	  1
Suckling, George	NA	NA	  1
Bruce, Lewis	NA	NA	  1
Stoughton, William	NA	1718	  1
L r nce J n	NA	NA	  1
Howdell, William	1700	NA	  1
Mikhailovich, Pavel	NA	NA	  1
Owen, Charles	NA	1746	  1
Philo strategos	NA	NA	  1
Lay man Of The Church Of England	NA	NA	  1
Hadley, George	NA	1798	  1
A N nd	NA	NA	  1
Blackmore, Richard	NA	1729	  1
Officer In One Of Those Regiments	NA	NA	  1
Fitzpatrick, Thaddeus	NA	NA	  1
Combrune, Michael	NA	NA	  1
Philo pegasus	NA	NA	  1
Le Moine, Abraham	NA	1757	  1
Bear, John	NA	NA	  1
British Merchant	NA	NA	  1
Student Of Trinity College	NA	NA	  1
Friend, Old	1798	NA	  1
Trydell, John	NA	NA	  1
Censor Dramaticus	NA	NA	  1
Owen, John	NA	NA	  1
Booth, George	NA	NA	  1
Wycliffe, Thomas	NA	NA	  1
Tory	NA	NA	  1
Bush, William	NA	1777	  1
Adams, Fitz	NA	NA	  1
Rediviv , A	NA	NA	  1
Sabourn, Reay	NA	NA	  1
Tr i	NA	NA	  1
Lover Of Truth And The British Constitution	NA	NA	  1
Burford, John	NA	1743	  1
Norris, Richard	NA	NA	  1
Monier, Antoine Alexandre	NA	NA	  1
Gentleman Of Cambridge	NA	NA	  1
Layman Of The Established Church	NA	NA	  1
Gittins, Daniel	NA	1761	  1
Benedict	NA	1193	  1
Finch, Thomas	NA	NA	  1
Tomkins, Martin	NA	1755	  1
Mathew, George	NA	NA	  1
Goulding	NA	NA	  1
Greg's Ghost	NA	NA	  1
Merchant In London	NA	NA	  1
Member Of The Dublin Society	NA	NA	  1
Attorney	NA	NA	  1
Farmer	NA	NA	  1
Lover Of Genuine Christianity	NA	NA	  1
Ivers, Thomas	NA	NA	  1
Dunning, Richard	NA	NA	  1
Weatherhead, Lawrence	NA	NA	  1
Author Of That Letter	NA	NA	  1
Colvill	NA	1788	  1
Heckforth, Reymer	NA	NA	  1
Orthodox Member Of The Church Of England	NA	NA	  1
Lover Of Improvement	NA	NA	  1
Williams, William	NA	NA	  1
Tilly, William	1675	NA	  1
Watson, James	NA	1722	  1
Friend To The Rights Of The Constitution	NA	NA	  1
Moir, J	NA	NA	  1
Author Of The Political Looking Glass	NA	NA	  1
Marsom	NA	NA	  1
Golding, Christopher	1710	NA	  1
Salt, Aylmer	NA	NA	  1
Van Leute, William	NA	NA	  1
Standen, Joseph	NA	NA	  1
Chandler, Benjamin	NA	1729	  1
Revel, James	NA	NA	  1
Hamill, William	NA	NA	  1
Commissioned Officer On Board The Fleet	NA	NA	  1
Harris, John	1670	NA	  1
Author Of The History Of Margaret	NA	NA	  1
Terry, Garnet	NA	NA	  1
Averell, W	NA	NA	  1
Godet, Giles	NA	NA	  1
Udall, William	NA	NA	  1
Bennet, Henry	NA	NA	  1
Deye, William	NA	NA	  1
Fliegen, Eve	1575	NA	  1
Adolphus, Gustavus	NA	NA	  1
Gwynneth, John	NA	NA	  1
Hawkes, Thomas	NA	1555	  1
Hitching, Thomas	NA	NA	  1
Howard, Thomas	NA	NA	  1
France	NA	NA	  1
Morgan, George	1621	NA	  1
Primrose, David	NA	1651	  1
Rochfort, Luke	NA	NA	  1
Grimeston, Edward	NA	NA	  1
Taylor, John	NA	NA	  1
Shmid Von Schmiedebach, Augustin	NA	NA	  1
Buonaccorsi, Andrea	NA	NA	  1
Tailboys, Samuel	NA	NA	  1
Robertson, George	1633	NA	  1
Rejaule, V	NA	NA	  1
Peckham, John	NA	1292	  1
Anderton, James	1624	NA	  1
Holinshead, Raphael	NA	1580	  1
Elliots, William	NA	NA	  1
Stafford, Thomas	1633	NA	  1
Phillips, George	1597	NA	  1
Mackguear, Patrike	NA	NA	  1
Donne, George	NA	NA	  1
Crimsal, Richard	NA	NA	  1
Reginald, Henry	NA	NA	  1
Philips, Thomas	NA	NA	  1
Wyche, Peter	NA	1643	  1
Falkland, Henry Cary	NA	1633	  1
Rhodes, Math	NA	NA	  1
Chambers, John	NA	NA	  1
Smyth, Thomas	NA	NA	  1
Gurth, Alexander	NA	NA	  1
Trolloppe, Thomas	NA	NA	  1
Bargrave, John	NA	NA	  1
Langley, Thomas	NA	NA	  1
Caddell, Peter	NA	NA	  1
Gentleman Well Deserving That Hath Suffered Much In Those Warres	NA	NA	  1
Lingham, John	NA	NA	  1
Bilbrough, John	NA	NA	  1
Cipriano, Giovanni	NA	NA	  1
Carter, Richard	NA	NA	  1
Vasto, Alfonso Avalos	NA	1546	  1
Barnaud, Nicolas	1539	NA	  1
Rich, Richard	1610	NA	  1
Hildebrandt, Andreas	NA	1637	  1
Mill, Tom	NA	NA	  1
Paradin, Claude	NA	NA	  1
Muggins, William	NA	NA	  1
Prempart, Jacques	NA	NA	  1
Sterrie, D	NA	NA	  1
Norris, Ralph	1577	NA	  1
Elderton, William	NA	1592	  1
Ofwod, Stephen	NA	NA	  1
Studley, Christopher	NA	NA	  1
Fougasses, Thomas De	NA	NA	  1
Montmartin, Esaïe Du Mats De	NA	NA	  1
Verheiden, Jacob	1590	NA	  1
Vignier, Nicolas	NA	NA	  1
Kelton, Arthur	NA	NA	  1
Wittenhorst, Walraven Van	NA	1623	  1
Wilkinson, Robert	NA	NA	  1
A	1621	NA	  1
Adventurers	NA	NA	  1
Waerdenburgh, Dirk Van	NA	NA	  1
Kempe, William	NA	NA	  1
Jonghe, Ellert De	NA	NA	  1
Kirkham, William	NA	NA	  1
Loper, Christian	NA	NA	  1
Victor	NA	NA	  1
Hay, Peter	NA	NA	  1
Carew, Thomas	NA	NA	  1
Stubbes, Phillip	NA	NA	  1
Stella, Johannes	NA	NA	  1
Soranzo, Lazzaro	NA	NA	  1
I	1602	NA	  1
I	1621	NA	  1
Cotton, Roger	NA	NA	  1
E	1626	NA	  1
Richardson, Gabriel	NA	1642	  1
Gentleman Of Florence	NA	NA	  1
Seton, John	NA	NA	  1
Bagshaw, Christopher	NA	1625	  1
Powel, Daniel	NA	NA	  1
Gentleman, French	1590	NA	  1
Thomson, George	NA	NA	  1
Nichols, Edward	1617	NA	  1
Dalechamp, Caleb	NA	NA	  1
Meara, Dermitius	NA	NA	  1
Marcellinus, Ammianus	NA	NA	  1
Brereton, Henry	NA	NA	  1
Derricke, John	NA	NA	  1
Leroy, Louis	NA	1577	  1
Nettles, Stephen	NA	NA	  1
Hooper, John	NA	1555	  1
Fredericke	NA	NA	  1
Milton, Richard	NA	NA	  1
Batman, Stephen	NA	1584	  1
Bradford, John	NA	NA	  1
Harchies, Josse De	NA	1580	  1
Gentili, Alberico	NA	NA	  1
Loiseau De Tourval, Jean	NA	NA	  1
Rastell, John	NA	1536	  1
Zárate, Agustin De	1514	NA	  1
Webbe, William	NA	NA	  1
Waterhouse, Edward	NA	NA	  1
Cancellar, James	1564	NA	  1
Abell, Thomas	NA	1540	  1
Marten, Anthony	NA	1597	  1
Churchson, John	NA	NA	  1
Diodorus, Siculus	NA	NA	  1
Laudonnière, René Goulaine De	NA	NA	  1
Champneys, John	1548	NA	  1
Crosse, William	1590	NA	  1
Hainault, Jean De	NA	NA	  1
Billerbeg, Franciscus De	NA	NA	  1
Castanheda, Fer~nao Lopes De	NA	1559	  1
Georgijević, Bartolomej	NA	1566	  1
Conestaggio, Gerolamo Franchi Di	NA	NA	  1
Lightfoot, William	NA	NA	  1
Lever, Christopher	1627	NA	  1
Caoursin, Guillaume	NA	1501	  1
Well willer Of The Common wealth	NA	NA	  1
One Of The Camp Of The Prince Of Conde	NA	NA	  1
Cottington, R	NA	NA	  1
Cambini, Andrea	NA	1527	  1
W	1602	NA	  1
Le Challeux, Nicolas	NA	NA	  1
Florence	NA	1118	  1
Tymme, Thomas	NA	1620	  1
Hamor, Ralph	NA	1626	  1
Gurney, Arthur	NA	NA	  1
Elviden, Edmund	NA	NA	  1
Du Nesme, Jean	NA	NA	  1
Daunce, Edward	NA	NA	  1
Clere-ville, Bartholomé De	NA	NA	  1
Geuffroy, Antoine	NA	NA	  1
Chapman, John	1596	NA	  1
Blandie, William	NA	NA	  1
Isselt, Michael Von	NA	1597	  1
Agatharchides	NA	NA	  1
Hondius, Hendrik	1573	NA	  1
Harrison, James	1547	NA	  1
Guevara, Antonio De	NA	1545	  1
I	1555	NA	  1
Whittingham, William	NA	1579	  1
Droeshout, John	NA	NA	  1
Welles	NA	NA	  1
Fulwell, Ulpian	1586	NA	  1
Verslyn, Francis	NA	NA	  1
Figueiro, Vasco	NA	NA	  1
Noble man Of Polonia	NA	NA	  1
Wilkins, George	1607	NA	  1
Speed, Joshua	NA	NA	  1
Escalante, Bernardino De	NA	NA	  1
Beroald, Matthieu	NA	1576	  1
Scott, Edmund	NA	NA	  1
Bergeville	NA	NA	  1
Tavernier, Melchior	NA	1641	  1
Rosdell, Christopher	1554	NA	  1
Redman, William	NA	1602	  1
Poore Pratte	NA	NA	  1
Aske, James	NA	NA	  1
Powel, Joan	NA	NA	  1
Vaughan, John	NA	NA	  1
Byard, George	NA	NA	  1
Saiers, Giles	NA	NA	  1
Spooner, Henry	1692	NA	  1
Peacock, Thomas	NA	NA	  1
Saunders, Robert	1699	NA	  1
Owen, Philip	1699	NA	  1
Ford, Henry	1693	NA	  1
Townsend, Edward	NA	NA	  1
Kettle, Elizabeth	NA	NA	  1
Hopkin, Philip	NA	NA	  1
Osbolston, Robert	NA	NA	  1
Lingard, John	1695	NA	  1
Fitch, John	1698	NA	  1
Craven, John	1690	NA	  1
Avant, Philip	1643	NA	  1
Pelling, Thomas	1598	NA	  1
Minis	NA	NA	  1
Lord, Absent	NA	NA	  1
Philanax Anglophilus	NA	NA	  1
Bourk, John	NA	NA	  1
Burroughs, Cornelius	NA	NA	  1
Green, Christopher	1691	NA	  1
Berault, Pierre	NA	NA	  1
Blight, Francis	NA	NA	  1
Carter, W	NA	NA	  1
Burnet, Gilbert	NA	NA	  1
Clavell, Edward	NA	1744	  1
Darrell, Marmaduke	NA	NA	  1
Crake, Michael	NA	NA	  1
Caseley, Samuel	NA	NA	  1
Croom, George	NA	NA	  1
Couch, Robert	NA	NA	  1
Crown, S	NA	NA	  1
Crumby, Alexander	NA	NA	  1
D'assigny, Samuel	1674	NA	  1
Ellis, Humphrey	NA	1676	  1
England Parliament	NA	NA	  1
England	NA	NA	  1
Beckman, Martin	NA	1702	  1
Beridge, John	NA	NA	  1
Philo doggrel	NA	NA	  1
Bew, Thomas	NA	NA	  1
Bishop, Henry	NA	NA	  1
Borlace, Nicholas	NA	NA	  1
Brague, Thomas	NA	NA	  1
Moore Of Drogheda, Alice	NA	1649	  1
Breedon, Zacheus	NA	NA	  1
Brémond, Sébastien	1645	NA	  1
Somner, John	NA	NA	  1
Byrne, Gerrald	NA	NA	  1
Leisler, Jacob	NA	1691	  1
Thompson, Thomas	1698	NA	  1
Hunt, William	NA	NA	  1
Starkey, John	NA	NA	  1
Christian, Philip	NA	NA	  1
Clarton, F	NA	NA	  1
Deacon, John	NA	NA	  1
Dakins, Thomas	NA	NA	  1
Damon, William	1642	NA	  1
Denne	1671	NA	  1
Scotland, Edinburgh	NA	NA	  1
Edmonds, Hugh	NA	NA	  1
Dundas, William	NA	NA	  1
Archer, Elias	NA	NA	  1
Dawson, Richard	1698	NA	  1
Dominick, Andrew	1614	NA	  1
Dordevic, Bartolomej	NA	NA	  1
Edgeworth, John	1700	NA	  1
Craford, Thomas	NA	NA	  1
Albeville	NA	NA	  1
F Isher, Jo	NA	NA	  1
Flower, Christopher	NA	NA	  1
W	1660	NA	  1
Rippon, Thomas	NA	NA	  1
Glover, Habakkuk	NA	NA	  1
Glover, Henry	1625	NA	  1
English Sailor	NA	NA	  1
Godwin, Edmond	NA	NA	  1
Hartley, Ralph	NA	NA	  1
Mauger, Claude	NA	NA	  1
Philanthropus	NA	NA	  1
Hewer	NA	NA	  1
Harris, Benjamin	NA	1716	  1
Hiobey, William	NA	NA	  1
Houghton, Thomas	NA	NA	  1
Houschone, William	NA	NA	  1
Houston, David	NA	NA	  1
Ibeson, James	NA	NA	  1
Jephson, Michael	NA	NA	  1
Ker, Gilbert	NA	NA	  1
Killigrew, Henry	NA	NA	  1
Gentleman In Buckinghamshire	NA	NA	  1
Vox Populi	NA	NA	  1
Lineall, John	NA	NA	  1
Ll , O	NA	NA	  1
Long, Richard	NA	NA	  1
Lynam, Margaret	NA	1697	  1
Mercurius Scotus Hybernicus	NA	NA	  1
Manlove, Edward	1667	NA	  1
Mainwaring, Randall	NA	NA	  1
Marlow, Isaac	NA	NA	  1
Mead, E	NA	NA	  1
Meloniere	NA	NA	  1
Miles, John	1684	NA	  1
Prinn, John	NA	NA	  1
Mitchel, Edward	1674	NA	  1
Moret, Francois	NA	NA	  1
Bassa, Calvin	NA	NA	  1
North, J	NA	NA	  1
Pechell, Richard	NA	NA	  1
Edwards, George	1674	NA	  1
Gissard, John	NA	NA	  1
Piggott, John	NA	1713	  1
Pinhorne, Henry	NA	NA	  1
Polden, Morgan	NA	NA	  1
Poole	NA	NA	  1
Meese, Elizabeth	1697	NA	  1
Charnock, Robert	1696	NA	  1
Gould, Ignatius	NA	NA	  1
Puttock, Richard	NA	NA	  1
Rabisha, William	NA	NA	  1
Ranson, William	1644	NA	  1
Hodges, Richard	1651	NA	  1
Rayner, Allen	NA	NA	  1
Raynsford, John	NA	NA	  1
Rhodes, Samuel	NA	NA	  1
Rich, John	1661	NA	  1
Massereene, John Clotworthy	NA	1665	  1
J	1643	NA	  1
Rowland, T	NA	NA	  1
J	1646	NA	  1
Sabrin, Syl	NA	NA	  1
St Ruth, Charles Chalmont	NA	1691	  1
Savery, Isaac	NA	NA	  1
Scotland	NA	NA	  1
Sheppard, William	NA	1724	  1
Sherdley, R	NA	NA	  1
Culliford, William	1698	NA	  1
Crow, Sackville	NA	1683	  1
Gooday, George	NA	NA	  1
Gentleman Of The New rais'd Troops	NA	NA	  1
Somers, Nathan	NA	NA	  1
Stewart, Archibald	NA	NA	  1
Street, William	NA	NA	  1
