original	polished	Count
Printed for N. Prevost and Comp. at the Ship, over-against Southampton-street, in the Strand; and B. Motte, at the Middle-Temple-Gate, in Fleet-street	mr james davidson's shop opposite cross well	  1
Printed by J. Buckland; J. Rivington and sons; A. Strahan; T. Longman; B. Law; C. Dilly; T. Cadell; T. Carnan; G. Robinson; E. Newbery; W. Goldsmith; R. Baldwin; Scatcherd Whitaker; and G. and T. Wilkie	william faden successor late jefferies geographer king charing cross	  1
Printed for the author, and may be had at his House in Prujean Square, opposite Surgeon's-Hall near Ludgate-Street	christopher etherington rochester printing office no high-street galley his circulating library no rochester james matthews strand london	  1
printed by Zachariah Jackson	tc morphew near stationers-hall	  1
Printed for J. Dowsf, opposite Fountain-Court in the Strand; J. Jefferies, in Ludgate-Street; and R. Millson, near St. George's Church, Liverpool	author brice	  1
Printed by N. Kelly, No. 6, South Great George's-Street	thomas lumisden john robertson their printing- house fish-market-close	  1
printed by R. Acheson, for J. Milliken	lockyer davis holborn daniel prince oxford	  1
printed by T. Watson, for T. Payne, in Pater-Noster-Row, and sold by A. Dodd, without Temple-Bar, at the pamphlet and picture-shops in town, and by the booksellers and printers in the country	r goadby w owen	  1
printed, and sold by W. Mears, at the Lamb without Temple-Bar; and J. Stone, under the Crown Coffee House, near Bedford-Row	de l'imprimerie de baylis	  1
In the Savoy, printed by Eliz. Nutt, and sold by E, Nutt at the Middle-temple Gate in Fleet-street. J. Stuart in Golden Lion Court in Aldergate-street and J. Morphew near Stationers-Hall	c say m cooper	  1
printed by W. M'Kenzie, No. 33, College-Green	chez johnson	  1
sold by Messrs. Dilly and Button, London; and by Brown, James and Cottel, Bristol	jonas brown black-swan out temple-bar	  1
printed by A. Edwards, J. Haly, M. Harris, and J. Connor, Booksellers	london edinburgh thomas lumisden john robertson their printing-house fish-market	  1
Printed for R. Cruttwell, Bath; and sold in London by Messrs. Debrett, Dilly, Johnson, and E. Newbery. Entered at Stationers Hall	hatchard piccadilly f c rivington st pauls church yard	  1
printed by A. Rhames, for John Gill, John Hyde, George Grierson, Richard Gunne, Robert Owen, and Eliphal Dobson, junior	f jones	  1
printed by Tho. Hume, at the Custom-House Printing-House, in Essex-Street	woodfall king's-arms charing-cross	  1
London: printed, and Dublin re-printed by Elizabeth Sadleir, in School-House-Lane; for George Grierson at the Two Bibles in Essex-Street	fairbairn w coke leith	  1
printed: and sold by J[ames]. Roberts; and A[nne]. Dodd	tonson strand	  1
typis Joannis Robertson	author no chiswell-street w bulgin bristol all other booksellers	  1
Drewry, printer, Stafford	paris chez buisson libraire rue hauteseuille hôtel de coetlosquet no	  1
printed for C. Elliot; and for Elliot and Kay, London	chez tous les marchands de nouveaute an	  1
Printed for R. Pitkeathley, Tavistock-Street, Covent-Garden	burkitt chapman fleet-street knott lombard street conder bucklersbury principal booksellers country	  1
Printed for A. Grueber, J. Moore, J. Rice, W. Jones, R. M'allister, and R. White	waugh	  1
Printed for William Hallhead, (successor to A. Leathley) No. 63, Dame-street	author w oliver no bartholomew-close near west-smithfield	  1
printed and sold in Niddery's-Wynd	tho hume patrick campbel bible lower end cork-hill	  1
printed by John Bryce, and sold at his shop	trye	  1
London printed: and, Dublin reprinted for G. Goulding in High street, and I. Jackson in Meath-street, booksellers	e curll dial bible against st dunstan's church r gosling mitre near inner temple gate fleet-street	  1
printed by R. Raikes; for T. Longman, G. G. J. and J. Robinson, Pater-Noster-Row; and J. Johnson, St. Paul's Church-Yard	terry no paternoster row davidson no postern row tower hill baker no oxford street where all booksellers may be supplied also providence chapel monkwell street meeting every tuesday evening	  1
printed by Thomas and Walter Ruddimans, for George Stewart and Alexander Symmer, undertakers, and sold by them and Gavin Hamilton, Booksellers	bensley providence chapel on monday wednesday evenings monkwell-street meeting on tuesday evenings w baynes no paternoster-row elvery green no baker no oxford-street cobbin no hertford-street fitzroy-square r mockford lewes sussex barston swinegate grantham lincolnshire batten sen wellwyn herts	  1
Printed for the author; and sold by N.R. Cheyne, bookseller, St. Andrew's Street, New Town	terry bookseller no paternoster row davidson no postern row tower hill baker no oxford street james no tooley street southwark also providence chapel monkwell-street meeting every tuesday evening horsleydown every thursday evening	  1
Printed for the author, by John-Edward Orderson	new haven s green paris london same kearsley	  1
printed for W. Lane, No. 33, Leadenhall-Street	alex hogg king's arms no paternoster-row lewis great russell-street covent-garden all booksellers town country	  1
printed for J. Bew; J. Williams; J. Matthews; J. Southern; J. French [and two others in London	r rusted shoe-lane	  1
Printed and sold by James Graham, and by the booksellers in Newcastle and Durbam	de l'imprimerie de spilsbury fils chez de boffe richard white owen william clarke vennor richardson	  1
de l'imprimerie de Baylis, Greville-Street. Imprimé pour M. Béné, No. 16, Charles-Street, Manchester-Square; se trouve chez lui & chez Dulau & Co. No. 107, Wardour-Street; Deboffe, Gerrard-Street; Brooker, New Bond-Street; & Boosey, Broad-Street, pres de la Bourse-Royale	bettenham	  1
printed by J. Thompson; sold by J. Johnson, St. Paul's Church-Yard, London	almon fleet-street robinson paternoster-row robson new-bond-street debrett piccadilly richardson royal-exchange	  1
printed by Sam. Buckley in Amen-Corner	melchior steiner	  1
printed by Brett Smith	thomas lumisden john robertson their printing-house fish-market book-sellers town	  1
printed for H. Bonwicke, at the Red-Lion in St. Paul's Church-Yard	john exshaw james potts dame-street	  1
Printed for F. and C. Rivington, No. 62, St. Paul's Church-Yard	m gurney no holborn-hill knott no lombard-street c forster no poultry	  1
Printed by G. Bonham, No. 42, Dame-street: for Thomas Stewart, No. 1, Church-street, and Corner of the Inn's-quay	author richard sympson harp st pauls church-yard w haws rose ludgate-street	  1
Printed by David Niven, and sold by J. & W. Shaw, Booksellers, Trongate	robson new-bond-street	  1
printed by A. Reilly, for Robert Johnson, bookseller in Belfast	avril	  1
Printed for J. Wilkie, No. 71, St. Paul's Church-Yard	charles marsh thomas davies both round court strand	  1
Printed for D. Chamberlaine, W. Sleater, J. Potts, T. Walker, and C. Jenkin	how booksellers	  1
London: printed - and Limerick: re-printed by A. Watson, & Co. King's-Arms	r e mercier co no anglesea-street john jones no bride-street	  1
printed for T. King, in the Strand	guthrie bookseller south-bridge edinburgh vernor hood birchin-lane london	  1
London: printed for J. Baker; and sold by M. Gunne, in Essex-Street, Dublin	bettenham crown pater noster row	  1
Printed by Alex. Robertson	mary cooper globe pater - noster - row	  1
Printed for the United Company of Stationers	eddowes buckland no paternoster row london	  1
printed and sold by James Haly, bookseller, King's-Arms, Exchange	b dornin grafton-street	  1
Printed for the author, and sold by J. Thomson, Market-Street-Lane, Manchester	bensley egerton successors mr millan opposite admiralty	  1
Printed for the publisher	thomas harper smithy-door john eves proprietor	  1
Printed by R. R[a]ikes	b cornwell no fleet-street near temple-bar richardson urquhart royal-exchange r faulder no new bond-street all booksellers town country	  1
printed for Messrs. Whitestone, Williams, Colles, Wilson, Lynch Jenkin, Walker, Burnet, Hallhead, Flin, Exshaw, Beatty, and White	jefferys charing-cross lacey st martin's lane w nicol st paul's church yard h parker cornhill	  1
Sold by the author, and by Major Hatley, and Mr Holland, in St Paul's Church-Yard; Mr Barnes, in the Pall-Mall; Mr Bell, in Cornhill; Mr Clarke, in the Poultry, and Mrs Dodd, without Temple-Bar; Mr Brooks, near the May-Pole in the Strand; Mr Dewell, at Charing-Cross near Scotland-Yard; Mr Gouge, and Mr Fox, in Westminster-Hall; and Mr Fleetwood, at the Foot of the Parliament-Stairs	millar strand s bladon pater-noster row	  1
Printed by S. Farley (for the author) and to be had at his House in St. Nicholas-street	f rivington w strahan hawkins w johnston longman cadell	  1
Printed: and sold by J. Robinson, at the Golden Lion in Ludgate-street	d brown black swan without temple-bar ballard rising-sun little-britain	  1
printed for John Worrall	author morphew	  1
Re-printed by J.M.	cobham near st paul's	  1
Printed by John Reid for the author of the Edinburgh Gazette	william smith richard james booksellers dame-street	  1
Printed by H. Fitzpatrick, 2, Ormond-Quay	r ware bible sun upon ludgate-hill	  1
Printed for John Nutt	s cliffe bible three crowns near mercers-chappel cheapside	  1
Printed by William Adams Junior, and sold at the Printing-House opposite to the Trone-Church	alexander stewart bride-street	  1
printed by Samuel Jallasson, in Prujean's Court, Old Baily; and sold by J. Roberts in Warwick Lane	milliken grafton-street wright piccadilly london	  1
Veneunt apud Jacobum Duncan, Bibliopolam	alexander kincaid his majesty's	  1
printed With His Majesty's Royal Licence and Privilege, for J Rivington and sons, S. Crowder, B. Law, T. Caslon, G. Robinson, and R. Baldwin	robert clavell peacock west-end s paul's	  1
impensis Johannis Bell	e ince author	  1
excudebant E. et J. Robertson	hoey t faulkner parliament-street burnet abbey-street morris fishamble-street no	  1
Impensis G. Gordon, bibliopolae in area ... pa mentaria, apud quem venalia prostant	w dolphin peacock near devereaux-court strand john morphew near stationers-hall	  1
Excudebant E. et J. Robertson. Prostant venales apud nosmet ipsos, et apud Gid. Crawfurd, Gul. Gray, et Jac. Brown, bibliopolas	bettesworth who is remov'd from london-bridge red-fort pater-noster-row c king westminster hall e curll fleet-street w hinchliffe royal-exchange	  1
Apud T. & W. Ruddimannos: veneunt ab Joanne Paton, & Jacobo Brown, bibliopolis in area Parlimentaria	paris chez barrois l'aı̂ne	  1
typis R. Brown, prostant apud S. Birt, T. Longman, J. Oswald, W. Fuller [and 3 others in London]	william jones college-green opposite college	  1
Apud Gulielmum Brown & Joannem Mosman, typographos regios	whiston	  1
printed: and sold by A. Baldwin, near the Oxford Arms, in Warwick-Lane	whiston bookseller fleet-street	  1
Printed for Caleb Jenkin, No. 58, Dame-Street	e curll pemberton fleetstreet	  1
printed for Dunlop and Wilson	fletcher gyles against gray's-inn holborn	  1
Printed for B. Aylmer at the Three Pigeons in Cornhil, and John Wyat at the Rose in St. Paul's Church-Yard	daniel brown black swan without temple-bar thomas slater bishopgate-street under church john baker mercers chappel	  1
Dublin printed, and London re-printed by F. Newbery	w owen homer's head near temple-bar london booksellers oxford	  1
printed for W. and J. Innys at the Prince's Arms at the West End of St. Paul's	n longman paternoster row	  1
printed by William Sleater, at Pope's-Head, on Cork-Hill	b bragg	  1
Printed by H. Fitzpatrick, No. 2, Up. Ormond-Quay	charles ackers st john's-street author mess innys manby st paul's church-yard mr meadows cornhill mr meighan drury-lane mr lewis covent-garden mr meighan gray's-inn gate	  1
printed by R. Bassam, No. 53, St. John's Street, West-Smithfield	c hitch red lyon pater-noster row hodges looking-glass london-bridge	  1
printed and sold by J. Downing in Bartholomew-Close near West-Smith-Field	w nicholson	  1
printed for P. Wogan, J. Exshaw, W. Porter, J. Moore, W. Sleater, and J. Rice	theatre james fletcher turl rivington fletcher pater-noster row london	  1
printed for the author, and sold by Allen and West	james bettenham bettesworth c hitch pater-noster-row hawkins milton's head between two temple-gates fleetstreet	  1
impensis P. Wilson, in Dame-Street	hawkins w strahan f rivington w johnston longman cadell r baldwin others london	  1
printed by J. Burges Printer to the University; and sold by J. Deighton, and J. Nicholson, Cambridge	james bettenham r tonson strand hawkins middle temple-gate longman pater-noster row	  1
Printed for D. Eaton, at the Cock and Swine, No. 74, Newgate-Street	james bettenham c hitch pater-noster row hawkins milton's head between two temple-gates fleetstreet	  1
Printed by J. Nichols, printer to the Society of Antiquaries	james bettenham c hitch l hawes pater-noster-row hawkins fleetstreet j rivington st paul's church-yard	  1
Printed for J. Roberts, at the Oxford Arms, in Warwick-Lane; and sold at the Pamphlet shops of London and Westminster	alexander weir publisher	  1
printed for B. Creake; T. Cox; and T. Worrall	r morison junior r morison son	  1
printed for the editor. And sold by J. Swan, opposite Norfolk-street, Strand; J. Murdoch, opposite Durham Yard, Strand; M. Thrush, No. 157, Salisbury Court, Fleet-Street; I. Wood, stationer, near Leicester Fields; T. Brayne, No. 55, Holborn-Hill; H. Allen, Queen Street, Westminster; and by all the booksellers and news-carriers in town and country	r dodsley tully's-head pall-mall	  1
Excudebat Andreas Foulis	jones strand	  1
printed by T. Wayte	s bly seven stars russel-court drury-lane	  1
Printed for M. Thrush, at the King's Arms in Salisbury Court, Fleet Street	balfour auld smellie	  1
printed for William Johnson, at the Red-Lyon, in Fleet-Street	chapman lang imray bookseller	  1
et se trouve à Londres, chez J. Wright, Piccadilly	w allen	  1
printed for T. Longman, and J. Buckland, in Pater Noster Row; J. Waugh, in Lombard Street; E. and C. Dilly, in the Poultry; and T. Field, in Cheapside	thomas beskett	  1
Printed for J. Milliken, 32, Grafton Street	w matthews	  1
printed for S. Powell, J. Exshaw, H. Saunders, B. Grierson, W. Sleater, D. Chamberlaine, J. Potts, J. Hoey, jun. J. Williams and C. Ingham	english ivy-lane	  1
printed by T. Baylis, for J. Wright	nath crouch bell against bank england poultrey near cheapside	  1
Printed for J. Scott at the Black Swan in Pater-Noster-Row	l'an	  1
Printed for R. Manby in the Old-Bailey near Ludgate-hill	strahan cadell jun w davies successors mr cadell strand	  1
printed for T. Becket, and Co. in the Strand; J. Walter, at Charing-Cross; T. Evans, in King-Street, Covent-Garden; and Richardson and Urquhart, at the Royal-Exchange	lewis fienes de boffe	  1
printed for J. Bew, Paternoster-Row	w w strahan w strahan cadell strand balfour edinburgh	  1
Impensis T. Bennet, ad insigne lunæ falcatæ, in Cœmeterio D.Pauli	r manby h s cox on ludgate-hill	  1
printed for the author; and sold by T. Evans	from mss h s county w	  1
London printed and re-printed by Graisberry & Campell, Back-Lane	c lowndes drury-lane h d symonds parsons paternoster-row robertson no piccadilly	  1
printed for H. Woodgate and S. Brooks, at the Golden-Ball, Pater-Noster-Row	c lowndes drury-lane parsons paternoster row	  1
Printed, and sold by the booksellers in town and country	p vaillant strand w johnston ludgate-street	  1
Printed for Chapman and Co. No. 161, Fleet-street; M. Trapp, Paternoster-Row; and J. Matthews, Strand	h procter	  1
Printed by J. Rider, No. 36, Little-Britain, and sold by Richardson, Royal Exchange; Whites, Fleet-Street; Egerton, opposite the Admiralty; Debrett, opposite Burlington House, Piccadilly; and all other booksellers in Great-Britain and Ireland	nutt booksellers london westminster	  1
Printed for M. Harris, opposite to St. Clement's Church, in the Strand	john moncur john vallange book-seller his shop opposite entry parliament-closs	  1
In Ædibus Guliel. Smith excudebat; Prostant venales apud Guliel. Anderson	r walker white hart without temple bar booksellers london westminster	  1
Typis J. Robertson; veneunt autem apud W. Gray, J. Dickson, et J. Robertson	bisket ie baskett	  1
Apud Franciscum Douglas	roberts warwick-	  1
Apud T. et W. Ruddimannos	h playford temple-change sawbridge little britain	  1
Licensed and entered according to order	s crowder pater-noster row s gamidge worcester	  1
re-printed by Francis Dickson in Smock-Alley	e applebee wine office-court fleet-street be had news-carriers	  1
Printed for A. Baldwin in Warwick-Lane	william bladen are be michael sparke ju green-arbor signe bible	  1
printed for J. Round, R. Gosling, T. Woodward, S. Birt, J. and P. Knapton [and 7 others in London]	warner black-boy pater-noster-row w meadows angel cornhil w pepper crown maiden-lane covent-garden s harding post-house st martin's-lane edlin prince's-arms against exeter-exchange strand	  1
Printed and sold by N. Biggs, St. Augustine's; sold also by J. Johnson, St. Paul's Church-Yard, and T. Chapman, Fleet-Street, London	james hodges looking-glass overagainst st magnus church londong-bridge	  1
printed for the editor; and sold by A. Millar, G. Hawkins, R. Dodsley, and S. Bladon	chambers abbey-street	  1
printed by W.B. for Richard Sare, at Grays-Inn Gate in Holbourn	s parker high-street mess payne mews back gate fletcher co st paul's church-yard london pearson aris birmingham parker coventry clay daventry	  1
printed for T. Read	legg parrot crown green-arbour-court little-old-baily pamphlet-shops london westminster	  1
printed for A. More near St. Pauls	warner black boy pater-noster row	  1
Printed for, and sold by the booksellers of Leicester, Nottingham, and Derby	wilkie no paternoster-row	  1
Printed by G. Harrison	bell r smith d midwinter w hawes w davis strahan b lintott round wale	  1
printed by Thomas Fisher	roberti urie soc sumtibus johannis barry quem veneunt edinburgi gavinum hamilton johannem balfour londini andream millar	  1
printed by J. and M. Robertson, Saltmarket	george faulkners essex-street	  1
de l'imprimerie de P. Elmsly, vis-a-vis Southampton, dans le Strand	john noon white-hart near mercers-chapel cheapside	  1
printed for R. Butters, No. 79, Fleet-Street; and sold by all booksellers in town and country	r freeman fleet-street	  1
printed for J. Bew, No. 28, Pater-Noster Row	chalmers william coke bookseller leith	  1
printed by H. Fitzpatrick, No. 2, upper ormond-quay	tho woodward inner-temple-gate fleetstreet	  1
Printed for James Ridgway, York Street, St. James's Square	w gilbert great george-street	  1
printed by W. M'Kenzie, 33, College-Green	edward lloyd are be oxmantown printing coffee house church-street	  1
Dublin printed, London reprinted for W. Richardson	d browne walthoe j knapton r knaplock wyat r wilkin d midwinter bonwick bettesworth r robinson c bowyer downing w mears r gosling w innys ward ward s birt b motte	  1
printed for and sold by James Reid bookseller in Leith	e typographeo clarendoniano fletcher d prince b white londini	  1
printed for J. Pemberton against St. Dunstan's Church in Fleetstreet	henry watts no skinner-row	  1
printed for J. Mathews, No 18, in the Strand; G. Keith, Gracechurch-Street; R. Bishop, No 2, Great Newport-Street; Hogg and Macgowan, Paternoster-Row; Murray, No 25, Princes-Street, Leicester-Fields	m fenner turk's head grace-church-street hodges looking-glass over-against st magnus church london-bridge	  1
printed by W. Taylor, Black Friars; sold by J. Parsons, Paternoster-Row; G. Riebau, Strand: and J. Annereau, Stone's End, Southwark	impensis bowyer	  1
Printed for R. Hett, at the Bible and Crown, in the Poultry; and sold by J. Stagg, in Westminster-Hall	stanton shorts-gardens	  1
printed by William Smith, for the author; sold by W. Smith, Glasgow; C. Elliot, and W. Creech, Edinburgh; T. Caddel, and J. Buckland, London	edward jeffery opposite carlton house pall mall r faulder new bond street	  1
Printed for the author, and sold by W. Owen, at Homer's Head, near Temple-Bar and may be had of any of the booksellers of London and Westminster	james tomlinson publisher	  1
printed for J. Johnstone, and sold at the office of the Scots Chronicle, Murdoch's Close, High-Street	ebenezer wilson bookseller dumfries	  1
Printed for P. Byrne and J. Moore	james lister john scolfield rochdale mr s newton manchester mr lord wakefield pontefract barnsley mr william edwards halifax mr warren brimingham	  1
In the Savoy: printed by E. and R. Nutt, and sold by J. Holland, at the Bible and Ball in St. Paul's Church-Yard; J. Hazard, near Stationer's-Hall; T. Birt, in Ave-Mary-Lane; T. Worrall, against St. Dunstan's Church in Fleet-Street; and T. Cox, at the Corner of Swithin's Alley in Cornhill	bell cross keys cornhill osborn oxford arms lombard-street w taylor ship swan warner black boy pater-noster-row	  1
Printed by W. P. for D. Brown, at the Bible without Temple-Bar. And sold by J. Nutt, near Stationers-Hall	daniel farmer king's-arms st paul's church-yard near cheapside	  1
printed by and for G. Ledger	burton	  1
Re-printed by George Faulkner, in Essex-Street	william watson son association no capel-street	  1
printed by Hugh Inglis	r brown prostant c bathurst p davy b law fuller ward w johnston e dilly	  1
printed for E. Watts, in Skinner-Row	w watson son no capel-street	  1
printed by A. Reilly, for John Smith at the Philosophers Heads on the Blind Quay	london baker	  1
printed for W. Hallhead, No. 63, Dame-Street	eman matthews bible warner black-boy both pater-noster-row	  1
Printed for G. Strahan, at the Golden Ball, against the Royal-Exchange, in Cornhill; and C. Bathurst, at the Cross Keys, in Fleet-street	roberts near oxford arms warwick-lane	  1
printed at London in the year 1660. Re-printed at Edinburgh by James Watson	william fenner w thurlbourn mess knapton ludgate-street clark under royal-exchange f clay without temple-bar f gyles over-against gray's-inn payne pater-noster-row london c king westminster-hall	  1
Printed by J Milliken, 32 Grafton-Street	johnson no st paul's church-yard	  1
printed for E. Curll, at the Dial and Bible against St. Dunstan's Church in Fleet-Street	w taylor shoe maker row black friars william button no paternoster row	  1
Printed for C. Bathurst, W. and A. Strahan, J.F. & C. Rivington, L. Davis, W. Owen & Son, B. White & Son, T. Longman, B. Law, C. Dilly, T. Payne & Son, J. Nicholls, T. Cadell, J. Robson, G.G.J. & J. Robinson, T. Bowles, R. Baldwin, H.L. Gardner, J. Bew, W. Cater, J. Murray, W. Stuart, S. Hayes, W. Lowndes, S. Bladon, G. & T. Wilkie, W. Fox, Scatcherd & Whitaker, and E. Newbery	h woodfall dodd peacock without temple-bar	  1
Imprimé pour l'autheur. A Londres	moore booksellers pamphletsellers london westminster	  1
printed for W. Needham, opposite to Gray's-Inn-Gate, Holborn	john nichols	  1
Dublin, printed. London: re-printed for J. Johnson, in St. Paul's Church-Yard	h procter also n longman paternoster-row london	  1
printed for the author, and sold by J. Parsons, Pater-Noster-Row; C. Stalker, Stationers-Court; and T. Hookham, Bond-Street	proprietors h d symonds paternoster-row may be had all booksellers newsmen town country	  1
Printed by Paul Scheltus, printer in ordinary to the High and Mighty Lords the States-General of the United-Provinces, anno	chez c h seyffert angel court westminister	  1
printed by R. Acheson, for J. Milliken, No. 10. in Skinner-Row	james duncan junior bookseller trongate opposite main-guard	  1
printed for G. Mudie & Son, South Bridge, and Cameron & Murdoch, Glasgow	r thomson millar tonson james bull	  1
Printed for J. Jones, J. Halpin, R.M. Butler, P. Moore, P. Byrne, P. Wogan, W. Jones, J. Rice, and J. Moore	m cooper globe pater-noster-row thomas hollingworth lynn	  1
printed and sold by J. Fenno; sold also by Scatcherd and Whitaker, London	pearch no cheapside	  1
Printed by H. Whitworth, No. 3, Playhouse-Yard, Black-Friars, where letter-press and copper-plate printing are carried on with the utmost dispatch on the most reasonable terms	w jackson lister f rivington st paul's church-yard london booksellers oxford	  1
Printed by George Grierson, at the Two Bibles in Essex-Street	john wyat	  1
Printed by S. Powell, for George Faulkner, in Essex-street	w richardson s clark hawkins w sandby fleetstreet longman pater-noster row dodsley pall-mall	  1
Printed, published & sold by the author Swallow-Street. 145. And at the booksellers	richard wellington dolphin crown without temple-bar	  1
Printed for G. Lion, near St. Paul's; and sold by J. James, near Devereux-Court, without Temple-Bar	waller fleet street l davis c reymers holborn wilkie st paul's church yard almon opposite burlington-house piccadilly	  1
se trouve chez Owen, No. 168, Piccadilly; Baldwin, Paternoster-Row; de Boffe, No. 7, Gerrard-Street. 12 Juin	charles punchard bookseller also messrs rivington sons st paul's church-yard mr payne mew's-gate london booksellers suffolk norfolk essex cambridge	  1
Printed and sold by J. Robertr, in Warwick-Lane	james harrison opposite stationers' hall ludgate-street	  1
Printed for Philip Crampton, opposite the Horse-Guard, in Dame-Street	e cabe avemary-lane r withy dunciad cornhill cook queen's-street may-fair	  1
Printed for C. Bathurst and T. Lownds, in Fleet-Street	r baldwin pater noster row pratt clinch bath	  1
Printed for C. Bathurst and T. Lownds, Fleet-street	b white horace's head fleet-street	  1
printed, by Robert Duncan	robert foulis	  1
Printed by S. Powell, for Thomas Moore, bookseller, at the Corner of Dirty-Lane in Dame's-street	knapton r knaplock b sprint d midwinter tonson others london	  1
Printed by Cusack Greene, on the Coal-Kay	nourse strand bookseller his majesty	  1
Printed for James Dalton, bookseller, at Sir Isaac Newton's Head on Temple-Bar	jacob tonson within grays-inn-gate next grays-inn-lane	  1
printed by T. Chapman; and sold by J. P. Lepard, No. 91, Newgate-Street; and H. D. Symonds, No. 20, Paternoster-Row	s powell smith w bruce	  1
Printed by R.E. Mercier and Co. No. 31, ...-Street	phillips george-yard lombard-street e c dilly poultry	  1
Printed for, and sold by, the booksellers of London and Westminster	william jones no college-green opposite college	  1
Imprime aux frais de l'auteur, par M. et D. Craisferry	knapton crown st paul's church-yard	  1
printed for J. Stockdale, opposite Burlington-House, in Piccadilly	william innys prince's arms st paul's church-yard	  1
printed by James Duncan, Printer to the City	h carpenter	  1
Printed for George Keith	ridgeway	  1
printed by J. Hughs, near Lincoln's-Inn-Fields	cadell w davies bensley	  1
printed for T. Pridden, Fleet Street	balfour smellie	  1
Printed by George Grierson, printer to the King's Most Excellent Majesty, at the King's Arms and Two Bibles in Essex-Street	r faulder new bond street cooper graham wild court lincoln's-inn fields	  1
printed by W. Sleater, No 51, Castle-street	mdcclxxvii	  1
Printed by Thomas Crawford	chez p elmsley libraire dans le strand	  1
Printed by William Pine	fletcher f hodson their office on market-hill near senate-house where all sorts blank warrants orders removal c are elegantly correctly every other kind business on letter rolling press	  1
printed by J. Hartley, Bookseller	author buckland e c dilly keith e gardiner b tomkins r bishop	  1
printed for W. and J. Innys, at the Prince's Arms at the West End of St. Paul's Church-Yard	charles dilly	  1
Printed by H. Reynell, No. 21, Piccadilly, near the Hay-Market	fletcher turl m cooper pater-noster row london	  1
Printed by William Porter, Grafton-street	robertson veneunt autem w gray dickson robertson	  1
printed by E. Say, in Warwick-Lane	watts w matthews portesmouth tn longman o rees london	  1
printed for T. N. Longman, Pater-Noster Row, and R. White, No. 173, Piccadilly	thomas webster g robinson paternoster row london	  1
printed for the translator; sold by J. Whitaker; J. Fox; T. Waters	cadell strand london bell w creech edinburgh	  1
Printed by P. Byrne, 108, Grafton-Street	w watson capel-street	  1
Printed by R. Reilly, on Cork-Hill, for J. Leathley, bookseller in Dame-street	kincaid millar london kincaid bell edinburgh	  1
sold by B. and J. White, Fleet-Street, J. Walker, Pater Noster Row, and J. Walker Rosamond street, Clerkenwell	e davis bookbinder fuller's rents near gray's-inn holborn booksellers london westminster	  1
Printed by Aucustus Long, in Essex-Street	author g robinson paternoster-row r faulder new bond-street	  1
Printed for T.N. Longman, Pater-Noster Row	w watson w whitestone w sleater williams potts w wilson r moncrieffe w colles walker porter w gilbert flin c jenkin burnet exshaw w hallhead beatty p wogan wilkinson	  1
printed for G. Strahan, at the Golden Ball, against the Royal-Exchange in Cornhill; and B. Motte, at the Middle-Temple-Gate in Fleetstreet	richard edwards no new bond street	  1
Printed for James Woodmason, Leadenhall-Street	cadell-and balfour c elliot edinburgh	  1
printed for Alex. Hogg and Co. M. Allen, printer	plymsell young n longman no paternoster-row debrett piccadilly	  1
printed (by permission) for Mundell and Son; and for J. Mundell, College, Glasgow	pat wogan on old-bridge no opposite usher's-quay	  1
Dublin, printed: London, reprinted: for S. Crowder and H. Wood-Gate, in Pater-noster Row	phil bowes bookseller bible church-street near old bridge	  1
Printed for J. Coote, at the King's Arms, in Pater-noster Row	deighton holborn s crowder paternoster-row b c collins salisbury	  1
Printed for R. Wellington, at the Dolphin and Crown at the West-End of St. Paul's Church-Yard	bew pater-noster-row w davis piccadilly durham near charing-cross richardson urquhart royal-exchange	  1
Printed by and for Luke Dillon in High-street; and for George Risk, George Ewing, and William Smith, in Dame-street, booksellers	r reilly risk ewing w smith faulkner booksellers	  1
Printed for J. Cooke, at Saakespear's-Head [sic], in Pater-Noster Row	joseph hill williams w hallhead e cross c jenkin l flin w gilbert walker w wilson l white beatty r burton booksellers	  1
printed for W. Sandby, at the Ship, without Temple-Bar	alison opposite bow-head well david duncan	  1
Printed by W. Taylor, Black Friars; sold by J. Parsons, PaterNoster-Row; and G. Riebau, No. 439, Strand	warner	  1
Printed by G. J. in the year	author his shop great russell-street covent-garden	  1
printed by and for R. Edwards; and sold by Barry, and Emery and Adams; Fenley; Reed and James [and 4 others in Bristol]	h p bell cross keys bible cornhil w taylor ship pater-noster-row osborn oxford arms lombard-street	  1
Printed for William Watson and Son, No. 7, Capel-street	bell cornhil varnam osborn lombard-street w taylor baker pater-noster-row	  1
De l'imprimerie de R. et A. Foulis	s keimer	  1
printed by the assigns of Alex. Kincaid	london dublin c carter	  1
printed by Messrs. Watson, Potts, Burnet, White, H. Whitestone, Byrne, Marchbank, and Moore	woodward	  1
printed for T. Longman and T. Shewell; and J. Brackstone	warner pater-noster row	  1
Printed at the Logographic Press, for G.G.J. and J. Robinson, Paternoster Row	e jopson coventry messrs rivington fletcher london other booksellers	  1
Printed and sold by John Collyer in the Long-Row	r baldwin rose paternoster row	  1
Sold by Mr. Ridgeway, York Street, St. Jame's Square; Mr. Eaton, Newgate Street; Mr. Smith, Portsmouth-Street, Lincoln's Inn Fields; Mr. Rickman, Upper-Mary-le-bone Street; Mr. Birks, Crispin-street, Spitalfields; and by all the booksellers and news-carriers	peacock r baldwin paternoster-row london todd york	  1
