author_name	author_birth	author_death	Count
Eberhard, Johann August	NA	NA	   1
Mac Donald, Sawney	NA	NA	   1
Orthodox Dissenter	NA	NA	   1
Atton	NA	NA	   1
Little Philosopher	NA	NA	   1
Stokes, Grace	NA	NA	   1
Stanhope, Myles	NA	NA	   1
Milner, Thomas	NA	NA	   1
Corsini, Bartolommeo	NA	NA	   1
Twaddle, Timothy	NA	NA	   1
Wolf	NA	NA	   1
Inhabitant And Friend To The Corps	NA	NA	   1
Taylor, Peter	NA	NA	   1
Plain Well Meaning Freeholder	NA	NA	   1
Nixon, Eccles	NA	NA	   1
Dallaway, J. J	NA	NA	   1
Irish Prisoners Of War	NA	NA	   1
Howe, Richard	NA	NA	   1
Orbans	NA	NA	   1
Axford, Edward	NA	NA	   1
Valli, Eusebio	NA	NA	   1
Dimsdale, William Pitts	NA	NA	   1
Müller, Johannes Von	NA	NA	   1
Murray, Sarah	NA	NA	   1
Jersey, William Villiers	NA	NA	   1
P-e, John	NA	NA	   1
Linley, Francis	NA	NA	   1
Fletcher, Ann	NA	NA	   1
Salisbury, R. A	NA	NA	   1
Salisbury, R.a	NA	NA	   1
Spencer, Oliph Leigh	NA	NA	   1
Chauvet, François Siméon	NA	NA	   1
Desliannes, Jean Pierre	NA	NA	   1
Sprott, Thomas	NA	NA	   1
Moses	NA	NA	   1
Miller, John Frederick	NA	NA	   1
Passionei, Domenico	NA	NA	   1
Ebülgâzî Bahadir Han	NA	NA	   1
Morgan, R	NA	NA	   1
Hardy, Thos	NA	NA	   1
Hātifī	NA	NA	   1
Sajāwandī, Sirāj Al-dīn Muḥammad Ibn Muḥammad	NA	NA	   1
L'etang, Antoine De	NA	NA	   1
Harikaṇa	NA	NA	   1
Muḣammad 'abd Allāh, Nūr Al-dīn	NA	NA	   1
Lefèvre, Pierre-françois-alexandre	NA	NA	   1
Saugnier	NA	NA	   1
Murphy, James Cavanah	NA	NA	   1
Elector Of Westminster	NA	NA	   1
Morland, Samuel	NA	NA	   1
Muzel, Friedrich Hermann Ludwig	NA	NA	   1
Loggon, Samuel	NA	NA	   1
D-n	NA	NA	   1
Late Fellow-commoner Of St. John's College, Cambridge	NA	NA	   1
Müntz, John Henry	NA	NA	   1
Karo, Joseph Ben Ephraim	NA	NA	   1
Silva, Bestia De	NA	NA	   1
Morins, Richard De	NA	NA	   1
Montefiore, Joshua	NA	NA	   1
Fuessli, Johann Caspar	NA	NA	   1
Stubbs, George	NA	NA	   1
Sacheverell, William	NA	NA	   1
Leslie, A	NA	NA	   1
Schiff, David Tevele	NA	NA	   1
Hasselquist, Fredric	NA	NA	   1
Beare, William	NA	NA	   1
Member Of The Society For Propagation Of The Gospel In Foreign Parts	NA	NA	   1
Macdougall, Henry	NA	NA	   1
Soren, John	NA	NA	   1
Tipu Sultan, Fath ʿali	NA	NA	   1
Halliday, Hannah	NA	NA	   1
Gentleman At R-	NA	NA	   1
Stille, Christoph Ludwig Von	NA	NA	   1
Lions, Stephen	NA	NA	   1
Grellmann, Heinrich Moritz Gottlieb	NA	NA	   1
Waddington, J	NA	NA	   1
Abu Al-fazl Ibn Mubarak	NA	NA	   1
Dunvan, Paul	NA	NA	   1
Vancouver, George	NA	NA	   1
Thomas, Pascoe	NA	NA	   1
Groombridge, William	NA	NA	   1
Fletcher, Philip	NA	NA	   1
Gruner, Gottlieb Sigmund	NA	NA	   1
Haworth, Adrian Hardy	NA	NA	   1
Fox, Henry	NA	NA	   1
Leonardi, Camillo	NA	NA	   1
Lally Tollendal, Thomas Arthur De	NA	NA	   1
Ibn Taghrībirdī, Abū Al-maḥāsin Yūsuf	NA	NA	   1
Student In The Coelestial Sciences	NA	NA	   1
Dumont, Etienne	NA	NA	   1
Muss, Boniface	NA	NA	   1
Abū Al-fidā'ismā'īl Ibn 'ali	NA	NA	   1
Godschall, William Man	NA	NA	   1
Cleaveland, Ezra	NA	NA	   1
Tatham, Charles Heathcote	NA	NA	   1
Taverner, James	NA	NA	   1
Fergusson, John	NA	NA	   1
June, John	NA	NA	   1
Santvoort, Theodorus	NA	NA	   1
Zentner, J. L. C	NA	NA	   1
Casley, David	NA	NA	   1
Perrott, John	NA	NA	   1
Kidd, William	NA	NA	   1
Walter	NA	NA	   1
Díaz Del Castillo, Bernal	NA	NA	   1
J. T. V. E	NA	NA	   1
Foro-juliensis, Titus Livius De	NA	NA	   1
Ingenious Person	NA	NA	   1
Farrugia, Francesco Zaverio	NA	NA	   1
Pratt, Josiah	NA	NA	   1
Beighton, Henry	NA	NA	   1
Dreamer	NA	NA	   1
Collins, Rachel	NA	NA	   1
Clarke, James Stanier	NA	NA	   1
One Of The Sufferers	NA	NA	   1
Holwell, William	NA	NA	   1
Officer, Who Served Several Years Abroad	NA	NA	   1
Draper, Sarah	NA	NA	   1
Drake, Peter	NA	NA	   1
Drummond, Margaret	NA	NA	   1
Russell, Sambrook Nicholas	NA	NA	   1
Stoever, Dietrich Heinrich	NA	NA	   1
émı̈n, Joseph	NA	NA	   1
Charron, J	NA	NA	   1
Author Of The Late Exhortation To Them	NA	NA	   1
Author Of The Life And Reign Of Henry Vi	NA	NA	   1
Duncan, Matthew	NA	NA	   1
Ami De La Patrie	NA	NA	   1
Beschi, Constantino Giuseppe	NA	NA	   1
Cajot, Jean Joseph	NA	NA	   1
Young Author	NA	NA	   1
Feild, Richard	NA	NA	   1
Strean, Annesley	NA	NA	   1
Hagerman, Christianus	NA	NA	   1
Lash, Joseph	NA	NA	   1
Falkner, Thomas	NA	NA	   1
Guiffardière, Charles De	NA	NA	   1
Arlond	NA	NA	   1
Flloyd, Thomas	NA	NA	   1
Author Of Tom Thumb	NA	NA	   1
Gellius, Aulus	NA	NA	   1
Elias	NA	NA	   1
Hagen, Lorentz	NA	NA	   1
Yair, James	NA	NA	   1
Assheton, Abdias	NA	NA	   1
Collins, David	NA	NA	   1
Le Grosvenor, William	NA	NA	   1
Cotterell, Charles Lodowick	NA	NA	   1
Clendon, John	NA	NA	   1
Boutmy, Laurent François	NA	NA	   1
Elmer, J	NA	NA	   1
Private Layman	NA	NA	   1
Prudentius	NA	NA	   1
Dickins, John	NA	NA	   1
C-e, A-r	NA	NA	   1
Dalby, Francis	NA	NA	   1
Wiseacre, Wm	NA	NA	   1
Colerus, Johannes	NA	NA	   1
Campbell, Keneth	NA	NA	   1
Yeates	NA	NA	   1
Egede, Hans	NA	NA	   1
Labadie	NA	NA	   1
Charpentier De Cossigny, Joseph François	NA	NA	   1
Philips, Miles	NA	NA	   1
Daniel, William	NA	NA	   1
Collier, W	NA	NA	   1
Watling, Thomas	NA	NA	   1
Burch, Edward	NA	NA	   1
Puetter, Johann Stephan	NA	NA	   1
Colnett, James	NA	NA	   1
Tyson, Michael	NA	NA	   1
Rossi, Augustin-joseph-louis-philippe De	NA	NA	   1
Trimnell, C	NA	NA	   1
Bankhead, Charles	NA	NA	   1
Claxton, John	NA	NA	   1
Hoccleve, Thomas	NA	NA	   1
Price, Howell Ap David	NA	NA	   1
Baynton, Benjamin	NA	NA	   1
Reformed Rake	NA	NA	   1
Clavigero, Francesco Saverio	NA	NA	   1
Pemberton, E	NA	NA	   1
Behrens, Georg Henning	NA	NA	   1
Beaugé, Jean De	NA	NA	   1
Coltman, Nathaniel	NA	NA	   1
Copper, Matthias	NA	NA	   1
Hawkridge, John	NA	NA	   1
Burr, Thomas Benge	NA	NA	   1
Fullerton, William	NA	NA	   1
Gore, Laetitia	NA	NA	   1
Reynell, Charles	NA	NA	   1
Powell, Rees	NA	NA	   1
Whitlaw, Alice	NA	NA	   1
Witton, Philip Henry	NA	NA	   1
Bowack, John	NA	NA	   1
Bromley, Henry	NA	NA	   1
Bishop, Matthew	NA	NA	   1
Bilguer, Johann Ulrich	NA	NA	   1
Bolton, George	NA	NA	   1
Torcy, Jean-baptiste Colbert	NA	NA	   1
Brown, Peter	NA	NA	   1
Cazeneuve, John	NA	NA	   1
Bossu, M	NA	NA	   1
Bridgman, Richard Whalley	NA	NA	   1
Devonshire, John	NA	NA	   1
Gillan, Daniel	NA	NA	   1
Brehm, D	NA	NA	   1
Bourget, Jean	NA	NA	   1
Brazen	NA	NA	   1
Dunkirk	NA	NA	   1
Borthwick	NA	NA	   1
Agricola Candidus	NA	NA	   1
Boucher, James	NA	NA	   1
Berthelson, Andreas	NA	NA	   1
Bevell, James	NA	NA	   1
Betham, Matilda	NA	NA	   1
Johns, J. B	NA	NA	   1
Northern Protestant Draper	NA	NA	   1
Rocayrol, Tobie De	NA	NA	   1
Aston, Willoughby	NA	NA	   1
Priestley, John	NA	NA	   1
Cleaver, Euseby	NA	NA	   1
Pendar, William	NA	NA	   1
Ashton, Philip	NA	NA	   1
Lover Of Truth And Honesty	NA	NA	   1
Reumont, Gerard	NA	NA	   1
Nasafi, Abd All-ah Ibn Ahmad	NA	NA	   1
Stevenson, George Pitt	NA	NA	   1
Ashton, Peter	NA	NA	   1
Armstrong, Robert	NA	NA	   1
Arends, Wilhelm Erasmus	NA	NA	   1
Warboys, Thomas	NA	NA	   1
Auchinleck, Al	NA	NA	   1
Friend To Peace And Unanimity	NA	NA	   1
Spooner, Charles	NA	NA	   1
Nicol, James	NA	NA	   1
Gorden, Jacob	NA	NA	   1
Etherington, Rich	NA	NA	   1
Dear-heart, Philo	NA	NA	   1
Lamborn, Thomas	NA	NA	   1
Douglas, M	NA	NA	   1
Beck, Paul	NA	NA	   1
Dormer, Robert	NA	NA	   1
Bobby All-butt	NA	NA	   1
T-w	NA	NA	   1
Marsollier, Jacques	NA	NA	   1
Huse, T	NA	NA	   1
Trench, Samuel	NA	NA	   1
Unpatronized Female	NA	NA	   1
Laugier, Esprit-michel	NA	NA	   1
Egmond Van Der Nijenburg, Johannes Aegidius Van	NA	NA	   1
Friend Of The Speaker's	NA	NA	   1
Wandesford, Osborne Sidney	NA	NA	   1
Chapman, Samuel	NA	NA	   1
Larwood, Joshua	NA	NA	   1
Woodhams, William	NA	NA	   1
Heron, Richard	NA	NA	   1
Peerless, H	NA	NA	   1
Children, George	NA	NA	   1
Taylor, Budgen	NA	NA	   1
Waite, W	NA	NA	   1
Cavie, W	NA	NA	   1
Kennitt, S	NA	NA	   1
Ollive, S	NA	NA	   1
Chessell, J	NA	NA	   1
Weatherstone, Henry	NA	NA	   1
Scrooby, R	NA	NA	   1
Ring, Matthew	NA	NA	   1
Streatfield, W	NA	NA	   1
Morgan, Joshua	NA	NA	   1
Fenner, Wm	NA	NA	   1
Strange	NA	NA	   1
Towndrow, Arthur	NA	NA	   1
Goudhurst, H. H	NA	NA	   1
Hammond	NA	NA	   1
Dowton, William	NA	NA	   1
Hummell	NA	NA	   1
Pateman, T	NA	NA	   1
Cheeseman, John	NA	NA	   1
Simmons, J	NA	NA	   1
Austin, W	NA	NA	   1
Strange, E. H	NA	NA	   1
Morphew, W	NA	NA	   1
Burchell, William	NA	NA	   1
Foreman, Thomas	NA	NA	   1
Honest Electer	NA	NA	   1
Collis, Nathaniel	NA	NA	   1
Knowles, John Chorley	NA	NA	   1
Donoughue, A	NA	NA	   1
Were	NA	NA	   1
Russell, Samuel Thomas	NA	NA	   1
Beverley	NA	NA	   1
Betterton, Thomas William	NA	NA	   1
Sizar	NA	NA	   1
Jubb, George	NA	NA	   1
Smeeton, Joseph	NA	NA	   1
Burke, Festus	NA	NA	   1
Duplessis, Rose	NA	NA	   1
Dalrymple, Sidney	NA	NA	   1
Hands, Elizabeth	NA	NA	   1
Hanno	NA	NA	   1
Hampe, Johann Heinrich	NA	NA	   1
Guiche, Armand De Gramont	NA	NA	   1
Poe, Thomas	NA	NA	   1
Jennings, George	NA	NA	   1
Gore, Booth	NA	NA	   1
Teush, Frederick	NA	NA	   1
Flestrin, Quinbus	NA	NA	   1
Oldham, James	NA	NA	   1
Croker, Richard	NA	NA	   1
Gardiner, E	NA	NA	   1
Kals, Jan Willem	NA	NA	   1
Gardener Twenty Miles East From London	NA	NA	   1
Heatton, Michael	NA	NA	   1
Stowell, Thomas	NA	NA	   1
Staines, Thomas	NA	NA	   1
Stafford, P	NA	NA	   1
Stacpoole, Joseph	NA	NA	   1
Citizen Of London: But No Magistrate	NA	NA	   1
Officer, Late In The Company's Service In Bengal	NA	NA	   1
Primatt, Humphrey	NA	NA	   1
Crawford, Archibald	NA	NA	   1
Hines, Thomas	NA	NA	   1
Proof, Robert	NA	NA	   1
Billers, William	NA	NA	   1
Gould, Christian	NA	NA	   1
Whitby, Robert	NA	NA	   1
Coggeshall, Mary	NA	NA	   1
Coggeshall, Daniel	NA	NA	   1
Farrell, Ambrose	NA	NA	   1
St. Lawrence, Robert	NA	NA	   1
Mulgrave, Constantine Phipps	NA	NA	   1
Kerry, Francis Thomas Fitzmaurice	NA	NA	   1
Baugh, Thomas Folliott	NA	NA	   1
Garrard, George	NA	NA	   1
Black, Samuel	NA	NA	   1
Cassillis, Susan Kennedy	NA	NA	   1
Kirshaw, Samuel	NA	NA	   1
Dowdeswell, Richard	NA	NA	   1
Orléans, Guillaume D'	NA	NA	   1
Brydson, Thomas	NA	NA	   1
Irenaeus	NA	NA	   1
Riddell, Maria Woodley	NA	NA	   1
Journeaulx, Philip	NA	NA	   1
Forster, Samuel	NA	NA	   1
Macclesfield, Thomas Parker	NA	NA	   1
Daudé, Pierre	NA	NA	   1
Trivet, Nicolas	NA	NA	   1
Triveth, Nicolaus	NA	NA	   1
Hampden, Robert	NA	NA	   1
Propertius, Sextus	NA	NA	   1
Harcouet De Longeville	NA	NA	   1
Durbin, Henry	NA	NA	   1
Philo-britanniæ	NA	NA	   1
Gemistus Plethon, George	NA	NA	   1
Beddingfield, Margery	NA	NA	   1
Glanvill, Abraham	NA	NA	   1
Pott, Degenhard	NA	NA	   1
Wiegleb, Johann Christian	NA	NA	   1
Widegren, Gustaf	NA	NA	   1
Robert, John	NA	NA	   1
Albin, John	NA	NA	   1
Harrop, Joseph	NA	NA	   1
Sincere Advocate For The Doctrine Of Christ	NA	NA	   1
Well-wisher To The Starry Science	NA	NA	   1
Erizzo, Sebastiano	NA	NA	   1
Vale, Mauritius	NA	NA	   1
Venegas, Miguel	NA	NA	   1
Valet	NA	NA	   1
Servetus, Michael	NA	NA	   1
Langdon, William	NA	NA	   1
łoyko, Feliks Franciszek	NA	NA	   1
Vegio, Maffeo	NA	NA	   1
La Croze, Maturin Veyssière De	NA	NA	   1
Villette	NA	NA	   1
Billingsley, Case	NA	NA	   1
Kelly, D	NA	NA	   1
Harel, Maximilien-marie	NA	NA	   1
Harold, Edmund Von	NA	NA	   1
Brisson, Mathurin-jacques	NA	NA	   1
Person Of Learning	NA	NA	   1
Vans Agnew, Robert	NA	NA	   1
Démeunier	NA	NA	   1
Todd, Henry John	NA	NA	   1
L. De. M	NA	NA	   1
Tiffin, William	NA	NA	   1
Suffering Member Of The Afflicted Church Of Scotland	NA	NA	   1
Didot, François	NA	NA	   1
Clossy, William	NA	NA	   1
Jenour, Matthew	NA	NA	   1
Guevarre, Andrea	NA	NA	   1
Burman, Richard	NA	NA	   1
Singleton, Edward	NA	NA	   1
Russell	NA	NA	   1
Pazza, Antonio	NA	NA	   1
Milward, Samuel	NA	NA	   1
Lothian, Andrew	NA	NA	   1
Lavallin, Jane	NA	NA	   1
Fanshaw, William	NA	NA	   1
Riedesel, Johann Hermann Von	NA	NA	   1
Fuesli, Henry	NA	NA	   1
J- C-	NA	NA	   1
Hanoverian Whig	NA	NA	   1
Turnough, John	NA	NA	   1
Turner, Tomkyns Hilgrove	NA	NA	   1
Trimmer, Tommy	NA	NA	   1
Jobson	NA	NA	   1
Verdion	NA	NA	   1
Holland, George	NA	NA	   1
Cope, J. A	NA	NA	   1
Hadfield, Tho	NA	NA	   1
Arena, Antoine	NA	NA	   1
Kirk, Robert	NA	NA	   1
Ker, Isobel	NA	NA	   1
Krohn, Henry	NA	NA	   1
Penna, Vincenzo	NA	NA	   1
Villette, Louis	NA	NA	   1
Christian, Thomas	NA	NA	   1
Sampaio, Diogo De Carvalho E	NA	NA	   1
Windisch-grätz, Josef Nikolaus	NA	NA	   1
West, Anne	NA	NA	   1
Grant, Isabella	NA	NA	   1
Nimmo, William	NA	NA	   1
Authoress Of Emeline	NA	NA	   1
Libanius	NA	NA	   1
Soliman	NA	NA	   1
Carew	NA	NA	   1
Armfelt, Gustaf Mauritz	NA	NA	   1
La Prade, Louis De	NA	NA	   1
Bettesworth, Arthur	NA	NA	   1
Obscure Edinburgher	NA	NA	   1
Smith, Sydney	NA	NA	   1
Kroll, Adam	NA	NA	   1
Louse	NA	NA	   1
True Citizen	NA	NA	   1
Nightingale, Joseph	NA	NA	   1
Cary, George	NA	NA	   1
Falkland, Charles John Cary	NA	NA	   1
Heron, Christian	NA	NA	   1
Falkiner, Daniel	NA	NA	   1
Moorhouse, Henry	NA	NA	   1
Leadbeater, Mary	NA	NA	   1
épinay, Louise Florence Pétronille Tardieu Désclavelles	NA	NA	   1
Traveller Through Holland	NA	NA	   1
Female Refugee	NA	NA	   1
Smirke, Robert	NA	NA	   1
Casandra	NA	NA	   1
Mainvillers, Genu Soalhat De	NA	NA	   1
Gaultier, G	NA	NA	   1
Almeida, Manuel De	NA	NA	   1
Mouette, Germain	NA	NA	   1
Teixeira, Pedro	NA	NA	   1
Cauche, François	NA	NA	   1
Leonardo Y Argensola, Bartolomé	NA	NA	   1
Cieza De Léon, Pedro De	NA	NA	   1
Shergold, Richard	NA	NA	   1
Walmesley, Edward	NA	NA	   1
Volta, Alessandro	NA	NA	   1
Scatcherd, James	NA	NA	   1
Officer Of The Naval Army Of France	NA	NA	   1
Damart	NA	NA	   1
Paddie	NA	NA	   1
Member Of Trinity-hall	NA	NA	   1
Downes, James	NA	NA	   1
Gerna, Antoine	NA	NA	   1
Felgenhauer, C. H. F. Von	NA	NA	   1
Bennet, F	NA	NA	   1
Merrivale, Thomas	NA	NA	   1
Masque, Frank	NA	NA	   1
Fuller, Richard	NA	NA	   1
Saint Quentin, Dominique De	NA	NA	   1
Volkna, Johann	NA	NA	   1
Romain, T. A	NA	NA	   1
White, Agnes	NA	NA	   1
Bramour	NA	NA	   1
Apicius	NA	NA	   1
Bourgoing, Jean-françois	NA	NA	   1
Hanchet, R	NA	NA	   1
Jefferys, John	NA	NA	   1
Hill, Tho	NA	NA	   1
Faujas-de-st.-fond	NA	NA	   1
Apperley, Thomas	NA	NA	   1
Schofield, Thomas	NA	NA	   1
Macnamara, Lucius	NA	NA	   1
Knight, Charles	NA	NA	   1
Mordant, John	NA	NA	   1
Turner, Sharon	NA	NA	   1
Brittain, Thomas	NA	NA	   1
Brittain, John	NA	NA	   1
Pardon, William	NA	NA	   1
Author Of The Vicar Of Wakefield	NA	NA	   1
Mahomet, Sake Deen	NA	NA	   1
Editor Of The Young Lady's Geography	NA	NA	   1
Greenwood, George	NA	NA	   1
Deshoulières	NA	NA	   1
Taylor, G	NA	NA	   1
Peirce, Robert	NA	NA	   1
Lorrain, Claude	NA	NA	   1
Bourrit, Marc-théodore	NA	NA	   1
O'flattery, Patrick	NA	NA	   1
O'connell, Maurice	NA	NA	   1
Fina, Fernando	NA	NA	   1
Frank	NA	NA	   1
Young Gentleman Of Hertford College, Oxford	NA	NA	   1
Gaddi, Joseph	NA	NA	   1
Dunny	NA	NA	   1
Fermin, Philippe	NA	NA	   1
Pennyman, Margaret	NA	NA	   1
Northey, Thomas	NA	NA	   1
Conyers, George	NA	NA	   1
Burt, N	NA	NA	   1
Peyssonnel, Jean-andré	NA	NA	   1
Sydserff, Robert	NA	NA	   1
Ferber, Johann Jakob	NA	NA	   1
Symons, Thomas	NA	NA	   1
Rose, Hickman	NA	NA	   1
Merry, Thomas	NA	NA	   1
Mcfarlane, Walter	NA	NA	   1
Arbuthnot, James	NA	NA	   1
Wright, B	NA	NA	   1
Hemet, John	NA	NA	   1
Native Of Araw	NA	NA	   1
Hearn, Thomas	NA	NA	   1
Nerciat, Andréa De	NA	NA	   1
Nelson, Moses	NA	NA	   1
Nevay, John	NA	NA	   1
Berlepsch, Friedrich Ludwig Von	NA	NA	   1
Stewart, Rachel	NA	NA	   1
Rotheram, Anne	NA	NA	   1
Browne, Ralph	NA	NA	   1
Biddulph, Nicholas	NA	NA	   1
Beaucour	NA	NA	   1
Le Coq Madeleine	NA	NA	   1
Londinensis	NA	NA	   1
Keene, Talbot	NA	NA	   1
M. L. D.**	NA	NA	   1
Kill-care	NA	NA	   1
Wilson, Janet	NA	NA	   1
Renton, Thomas	NA	NA	   1
Polhill, David	NA	NA	   1
Lake, Mary	NA	NA	   1
Hunter, Archibald	NA	NA	   1
Catanach, James	NA	NA	   1
Carver, Mary	NA	NA	   1
Blood, William	NA	NA	   1
Fenner, John Ludd	NA	NA	   1
Tschudi, Théodore-henri De	NA	NA	   1
Rustaing De Saint-jory, Louis	NA	NA	   1
Friend To Tè English Constitution	NA	NA	   1
Felton, George	NA	NA	   1
Joy, James	NA	NA	   1
Beetenson, William	NA	NA	   1
Hoghton, G	NA	NA	   1
Cliff	NA	NA	   1
Onnen, Johann	NA	NA	   1
Boswell, Edward	NA	NA	   1
Vidampierre	NA	NA	   1
Pascal De Lagouthe	NA	NA	   1
Brühl, Hans Moritz	NA	NA	   1
Officer On Board The Russian Fleet	NA	NA	   1
Wimpffen, Alexandre-stanislas	NA	NA	   1
Muñoz, Juan Bautista	NA	NA	   1
Hablitz, Karl Ivanovich	NA	NA	   1
Wright, Francis	NA	NA	   1
Sandys, Francis	NA	NA	   1
O'callaghan, David	NA	NA	   1
La Fare, - De	NA	NA	   1
La Bruyere, Jean De	NA	NA	   1
Guiton, Marc	NA	NA	   1
La Chabeaussière	NA	NA	   1
Swiney, J. M	NA	NA	   1
Radcliffe, Mary Anne	NA	NA	   1
Durdof	NA	NA	   1
Bos, Lambert	NA	NA	   1
Pike, Sarah Leigh	NA	NA	   1
Grave, Jean-hyacinthe	NA	NA	   1
Elsley, Heneage	NA	NA	   1
Guyon	NA	NA	   1
Fowler, David Burton	NA	NA	   1
Caumont De La Force, Charlotte Rose De	NA	NA	   1
Old Experienced Gardener	NA	NA	   1
Witham, John Leyburn	NA	NA	   1
Straton, Charles	NA	NA	   1
Derby, Edward Stanley	NA	NA	   1
Savage, Andrew	NA	NA	   1
Provan, Mary	NA	NA	   1
Pendred, Cordelia	NA	NA	   1
Ogilvy, Grizel	NA	NA	   1
Meade, Richard	NA	NA	   1
Magenis, John	NA	NA	   1
Lynch, Henry	NA	NA	   1
Leigh, Francis	NA	NA	   1
Hutchinson, Hartley	NA	NA	   1
Griffith, James Carroll	NA	NA	   1
Glas, Thomas	NA	NA	   1
Echlin, Godfrey	NA	NA	   1
Domville, William	NA	NA	   1
Devonsher, Jonas	NA	NA	   1
Couper, David	NA	NA	   1
Calder, Patrick	NA	NA	   1
Bott, Edmund	NA	NA	   1
Musäus, Johann Karl August	NA	NA	   1
Vere, James	NA	NA	   1
Busnot, Dominique	NA	NA	   1
Gyllenborg, Gustaf Adolph	NA	NA	   1
Affectionate Mother	NA	NA	   1
Fener, William	NA	NA	   1
Gargrave, Geo	NA	NA	   1
Holman, James	NA	NA	   1
Betham, Campbell	NA	NA	   1
Roman, Edward	NA	NA	   1
Broughton, Brian	NA	NA	   1
Chaudon, Esprit Joseph	NA	NA	   1
Wake, William Robert	NA	NA	   1
Le Roy, J. J. Sebastien	NA	NA	   1
Myddelton, Charles Panton	NA	NA	   1
Bowdler, Elizabeth Stuart	NA	NA	   1
Stephens, David	NA	NA	   1
Cramer, Karl Gottlieb	NA	NA	   1
Bilderbeck, Ludwig Benedict Franz	NA	NA	   1
D'oyly, Catherine	NA	NA	   1
Turner, Seth	NA	NA	   1
Davenport, Stephen	NA	NA	   1
Nisbet, Patrick	NA	NA	   1
Friend Of The Light	NA	NA	   1
Templar	NA	NA	   1
Aquafortis	NA	NA	   1
O'connell, Galfridus	NA	NA	   1
Danmoniensis	NA	NA	   1
Yeo, William	NA	NA	   1
Curzon Of Penn, Assheton	NA	NA	   1
Bellew, Francis	NA	NA	   1
Audrian, Solomon	NA	NA	   1
Le Noir, Philippe	NA	NA	   1
Clairville, Alexandre Le Blanc	NA	NA	   1
Richardson, R	NA	NA	   1
Mccully, Joannes	NA	NA	   1
Tilly, Alexandre	NA	NA	   1
Vallemont, Abbé De	NA	NA	   1
Gentleman Who Has Wofully Experienced The Sad Consequences Of Rash And Inconsiderate Marriage	NA	NA	   1
Pilgrim	NA	NA	   1
Verduc, Jean-baptiste	NA	NA	   1
Daniel, William Barker	NA	NA	   1
C*****x, R*****d	NA	NA	   1
Favell, James	NA	NA	   1
Ronald, John	NA	NA	   1
Woods, Alexander	NA	NA	   1
Renforth, John	NA	NA	   1
Mills, James	NA	NA	   1
Marett, Elizabeth Anna	NA	NA	   1
Mcmurtrie, William	NA	NA	   1
Lowe, Eusebius	NA	NA	   1
Lightburne, Willoughby	NA	NA	   1
Gill, Mary	NA	NA	   1
Espinasse, Isaac	NA	NA	   1
Daly, Catharine	NA	NA	   1
Cleeve, Richard	NA	NA	   1
Belchier, William	NA	NA	   1
Dapper, Beau	NA	NA	   1
Leckie, Daniel Robinson	NA	NA	   1
Goosequil, Timothy	NA	NA	   1
Rambler	NA	NA	   1
Teede, Richard	NA	NA	   1
Greber, Jakob	NA	NA	   1
Mouchet	NA	NA	   1
Quondam Sub	NA	NA	   1
Gale, Samuel	NA	NA	   1
Figaro	NA	NA	   1
English, Jack	NA	NA	   1
Williams, Hugh	NA	NA	   1
Pugh, Edward	NA	NA	   1
Edwards, Gwilim	NA	NA	   1
Richards, Evan	NA	NA	   1
Owens, Evan	NA	NA	   1
Price, T	NA	NA	   1
Rhys, Joan	NA	NA	   1
Robert, William	NA	NA	   1
Bruges	NA	NA	   1
Coward, Nathan	NA	NA	   1
Beatson, Alexander	NA	NA	   1
Rost, Johann Leonhard	NA	NA	   1
Trifler, T	NA	NA	   1
Service, John Paterson	NA	NA	   1
Breuhowse, John	NA	NA	   1
Broadgrin, Tim	NA	NA	   1
Wemyss, Betsy	NA	NA	   1
Green, G. S	NA	NA	   1
Sutcliffe, E	NA	NA	   1
Wild Man	NA	NA	   1
Coffee-man	NA	NA	   1
Gaude, Auguste	NA	NA	   1
Pollux, Julius	NA	NA	   1
Crancocc, Vortigern	NA	NA	   1
Disconsolate Englishman	NA	NA	   1
Eton Scholar	NA	NA	   1
Chapelle, Claude Emmanuel Lhuillier	NA	NA	   1
Werge, John	NA	NA	   1
Garrard, Eliza	NA	NA	   1
Liveings, Thomas	NA	NA	   1
Skarum, Harum	NA	NA	   1
Stuart, James Archibald	NA	NA	   1
Hurst, William	NA	NA	   1
Howard, Michael	NA	NA	   1
Davys, Charles	NA	NA	   1
Baker, Anderson	NA	NA	   1
Turc	NA	NA	   1
Midriff, John	NA	NA	   1
Dr. S-t	NA	NA	   1
Ellenborough, Edward Law	NA	NA	   1
Philosophe Chrêtien	NA	NA	   1
Friend Of Mr. Hervey's	NA	NA	   1
Bigland, William	NA	NA	   1
Hardesty, John	NA	NA	   1
Hessén, André	NA	NA	   1
Deschamps, J	NA	NA	   1
Henly, Peter	NA	NA	   1
Maillard, Antoine Simon	NA	NA	   1
Watkinson, Mary	NA	NA	   1
Tipping, Lucretia	NA	NA	   1
Sinclair, Charles St. Clair	NA	NA	   1
Tovey, Abraham	NA	NA	   1
Jones, Rees	NA	NA	   1
K-w, Fa-y	NA	NA	   1
Rosén Von Rosenstein, Nils	NA	NA	   1
Bigot De Morogues, Sébastien François	NA	NA	   1
Green, Ephraim	NA	NA	   1
Berenger, Richard	NA	NA	   1
One Of The Deputies	NA	NA	   1
Bickham, John	NA	NA	   1
Author Of The Casina, &c	NA	NA	   1
Funsborough	NA	NA	   1
Country Neighbour	NA	NA	   1
