original	polished	Count
To be sold by George Hurlock book-seller at Magnus Corner, by William Fisher at the Postern near Tower-Hill, and by Henry Sutton mathematical instrument maker, at his house in Thredneedle street behind the Exchange. London, printed by J. Macock.	To be sold by George Hurlock book-seller at Magnus Corner, by William Fisher at the Postern near Tower-Hill, and by Henry Sutton mathematical instrument maker, at his house in Thredneedle street behind the Exchange. London, printed by J. Macock	 1
Printed and sold by the author ...	Printed and sold by the author	 1
printed for Nath. Crouch, ...	printed for Nath. Crouch,	 1
gedrukt by Gerard vander Vluyn, ...	gedrukt by Gerard vander Vluyn,	 1
Printedby H. Hodgskin for James Partridge ...	Printedby H. Hodgskin for James Partridge	 1
re-printed by Andrew Anderson, and are to be sold at his house ...	re-printed by Andrew Anderson, and are to be sold at his house	 1
For G. P.	For G. P	 1
for F. L.	for F. L	 1
By Richard Cotes [i.e. Cheese], Jun.	By Richard Cotes [i.e. Cheese], Jun	 1
printed for S. Veridicus, not far from the John of Jerusalem. Anno Dom.	printed for S. Veridicus, not far from the John of Jerusalem. Anno Dom	 1
For Edinburgh, and printed there by Robert Bryson and are to be sold at his shop ...	For Edinburgh, and printed there by Robert Bryson and are to be sold at his shop	 1
printed by the heir of Andrew Anderson ... anno 1693. And are to be sold at their shop, and at Mrs. Ogstoun's shop ...	printed by the heir of Andrew Anderson ... anno 1693. And are to be sold at their shop, and at Mrs. Ogstoun's shop	 1
printed for D[avid?]. M[allet?].	printed for D[avid?]. M[allet?]	 1
printed for Tho. Parkhurst ... and Dorman Newman ...	printed for Tho. Parkhurst ... and Dorman Newman	 1
printed and sold by Henry Hills ...	printed and sold by Henry Hills	 1
excudebat Joannes Forbesius ...	excudebat Joannes Forbesius	 1
printed for H[enry]. C[ripps].	printed for H[enry]. C[ripps]	 1
In the Savoy: Printed by Edw. Jones, 1694/5. Edinburgh, Re-printed by the heirs and successors of Andrew Anderson ...	In the Savoy: Printed by Edw. Jones, 1694/5. Edinburgh, Re-printed by the heirs and successors of Andrew Anderson	 1
Printed by I. G. for I. B. and I. F.	Printed by I. G. for I. B. and I. F	 1
printed by Reinier Leers, and are to be sold by Nicholas Cox near Queens Colledge Oxon.	printed by Reinier Leers, and are to be sold by Nicholas Cox near Queens Colledge Oxon	 1
E. G.	E. G	 1
pour J. Delage ...	pour J. Delage	 1
For [R.] M.	For [R.] M	 1
printed By H. B[rugis]. for C. Hussey at the [...	printed By H. B[rugis]. for C. Hussey at the [	 1
printed for John Baker ...	printed for John Baker	 1
printed by T[homas]. W[arren]. for John Stafford, at his house at the sig[n] of the George at Fleet Bridge ...	printed by T[homas]. W[arren]. for John Stafford, at his house at the sig[n] of the George at Fleet Bridge	 1
for F. Coles, T. Vere, and J. Wright.	for F. Coles, T. Vere, and J. Wright	 1
Printed by E.C. for F. Coles, T. Vere, and J. Wright.	Printed by E.C. for F. Coles, T. Vere, and J. Wright	 1
printed for John Starkey, at the Miter near Temple-Bar in ...	printed for John Starkey, at the Miter near Temple-Bar in	 1
ex typographiâ R. I.	ex typographiâ R. I	 1
printed by J. G[rismond]. for R: Dawlman, and are to be sold by Hen: Cripps, at the entrance into Popes-head Alley out of Lumbard-street.	printed by J. G[rismond]. for R: Dawlman, and are to be sold by Hen: Cripps, at the entrance into Popes-head Alley out of Lumbard-street	 1
Printed for Francis Grove ...	Printed for Francis Grove	 1
Printed for Joseph Hindmarsh ...	Printed for Joseph Hindmarsh	 1
Printed for W. Gilbertson ...	Printed for W. Gilbertson	 1
reprinted for John Smith ...	reprinted for John Smith	 1
printed for S. L.	printed for S. L	 1
Printed for William Place ...	Printed for William Place	 1
Printed for Francis Coles and are to be sold at his shop ...	Printed for Francis Coles and are to be sold at his shop	 1
Printed for the author, and are to be sold by J. Nutt ...	Printed for the author, and are to be sold by J. Nutt	 1
Printed for I. K. and T. S[nowden].	Printed for I. K. and T. S[nowden]	 1
printed by John How,in Ram-head-Inn-Yard, in Fenchurch-street, 1697. And are freely given away by J[ohn]. P[ennyman].	printed by John How,in Ram-head-Inn-Yard, in Fenchurch-street, 1697. And are freely given away by J[ohn]. P[ennyman]	 1
Sold by A[bigail]. Baldwin in Warwick-lane, price 1 s. Where is to be had, Æsop's Fables in prose with cuts, price 1 s. And every man his own gauger; teaching to gauge, Brew fine ale, beer, mum, make wines, cordials and physick ale, &c. Price 1 s.	Sold by A[bigail]. Baldwin in Warwick-lane, price 1 s. Where is to be had, Æsop's Fables in prose with cuts, price 1 s. And every man his own gauger; teaching to gauge, Brew fine ale, beer, mum, make wines, cordials and physick ale, &c. Price 1 s	 1
Printed at London for J.H.	Printed at London for J.H	 1
printed by T.J. for Dixy Page, and are to be sold at his shop ...	printed by T.J. for Dixy Page, and are to be sold at his shop	 1
Printed by George Swintown and James Glen, and are to be sold by them, and by David Trench and Thomas Brown ...	Printed by George Swintown and James Glen, and are to be sold by them, and by David Trench and Thomas Brown	 1
Printed at Oxford by Leonard Lichfield ...	Printed at Oxford by Leonard Lichfield	 1
printed by, Robert Sanders ...	printed by, Robert Sanders	 1
To bee soulde by William Humble ...	To bee soulde by William Humble	 1
Printed by R.C. for F. Grove and are to bee sold by Christopher Meredith ...	Printed by R.C. for F. Grove and are to bee sold by Christopher Meredith	 1
by G.B. for G.C.	by G.B. for G.C	 1
For F. Coules and T. B.	For F. Coules and T. B	 1
printed for W[illiam]. Whitwood at the Rose and Crown in Little-Britain, price bound 1s.	printed for W[illiam]. Whitwood at the Rose and Crown in Little-Britain, price bound 1s	 1
Printed for R. Royston and are to be sold by John Jones ...	Printed for R. Royston and are to be sold by John Jones	 1
printed for H. R.	printed for H. R	 1
Printed by S.G. for John Williams ...	Printed by S.G. for John Williams	 1
prostat apud Abel Swalle ...	prostat apud Abel Swalle	 1
Edinburgh, printed by the heir of Andrew Anderson ...reprinted at London for Walter Davis ...	Edinburgh, printed by the heir of Andrew Anderson ...reprinted at London for Walter Davis	 1
printed for a friend of the author's; and sold by William Marshall at the Bible in Newgate-street, price 6 d.	printed for a friend of the author's; and sold by William Marshall at the Bible in Newgate-street, price 6 d	 1
Printed by Bernard Alsop and Andrew Coe ...	Printed by Bernard Alsop and Andrew Coe	 1
printed by P. L. for J. P.	printed by P. L. for J. P	 1
printed by E[lizabeth]. F[lesher].	printed by E[lizabeth]. F[lesher]	 1
All which are to be sold at the Star in the Postern-Street by little Moorfields. Where those who have occasion, may tast without charge, or refresh themselves with very little expence. Despicit. Nescit.	All which are to be sold at the Star in the Postern-Street by little Moorfields. Where those who have occasion, may tast without charge, or refresh themselves with very little expence. Despicit. Nescit	 1
ex officinâ Johan. Hayes, celeberrimæ Academiæ [ ] [typogr]aphi; impensis Guilielmi Graves, jun. bibliop. Cantab.	ex officinâ Johan. Hayes, celeberrimæ Academiæ [ ] [typogr]aphi; impensis Guilielmi Graves, jun. bibliop. Cantab	 1
ex officinâ Johan. Hayes, celeb[ ] Academi[æ] [ ] typographi; impensis Gulielmi Graves, jun. bibliop. Cantab.	ex officinâ Johan. Hayes, celeb[ ] Academi[æ] [ ] typographi; impensis Gulielmi Graves, jun. bibliop. Cantab	 1
printed by John Crooke, printer to the Kings most Excellent Majesty, and are to be sold by Sam. Dancer.	printed by John Crooke, printer to the Kings most Excellent Majesty, and are to be sold by Sam. Dancer	 1
printed by Andrew Crook, printer to the King's Most Excellent Majesty, on Ormonde-Key.	printed by Andrew Crook, printer to the King's Most Excellent Majesty, on Ormonde-Key	 1
London, Printed by Charles Bill, Henry Hills, and Thomas Newcomb ... 1687. Edinburgh, Re-printed at Holy-Rood-House, by James Watson ...	London, Printed by Charles Bill, Henry Hills, and Thomas Newcomb ... 1687. Edinburgh, Re-printed at Holy-Rood-House, by James Watson	 1
By J. D.	By J. D	 1
Printed for W. Thack[eray, at the] Angel in Duck-Lane, J. M[illet]. and A. M[ilbourn].	Printed for W. Thack[eray, at the] Angel in Duck-Lane, J. M[illet]. and A. M[ilbourn]	 1
Printed by and for W.O. for A.M. and are to be sold by J. Deacon ...	Printed by and for W.O. for A.M. and are to be sold by J. Deacon	 1
For J. J.	For J. J	 1
Printed at London, and re-printed at Glasgow by Robert Sanders ...	Printed at London, and re-printed at Glasgow by Robert Sanders	 1
by J.F.	by J.F	 1
printed for H[umphrey]. R[obinson].	printed for H[umphrey]. R[obinson]	 1
Printed for P. Brooksby, at the Golden Ball in West Smithfield, neer ...	Printed for P. Brooksby, at the Golden Ball in West Smithfield, neer	 1
printed by Andrew Crook, Printer to Their Most Sacred Majesties.	printed by Andrew Crook, Printer to Their Most Sacred Majesties	 1
typis L. Lichfield; impensis Ephr. Johnson bibliop. Mancun. & T. Bennet bibliop. Lond.	typis L. Lichfield; impensis Ephr. Johnson bibliop. Mancun. & T. Bennet bibliop. Lond	 1
For B. C.	For B. C	 1
For A. M.	For A. M	 1
printed by E. A.	printed by E. A	 1
printed for R. J.	printed for R. J	 1
Printed for Timothy Garthwait at the Kings head in St. Pauls Church-Yard.	Printed for Timothy Garthwait at the Kings head in St. Pauls Church-Yard	 1
Printed for Tho. Simmons ...	Printed for Tho. Simmons	 1
Printed by T.G.	Printed by T.G	 1
printed for J. G[rismond].	printed for J. G[rismond]	 1
Printed for John Dunton ...	Printed for John Dunton	 1
printed for the author, and sold by Thomas Parkhurst ...	printed for the author, and sold by Thomas Parkhurst	 1
printed for Phillip Brooksby ...	printed for Phillip Brooksby	 1
J. C.	J. C	 1
typis A. & L. Lichfield acad. typogr.	typis A. & L. Lichfield acad. typogr	 1
Printed for W. Kettilby ...	Printed for W. Kettilby	 1
Printed by Richard Chiswell ...	Printed by Richard Chiswell	 1
printed for T. Salusbury ...	printed for T. Salusbury	 1
F. C[oles]. J. W[right]. T. V[ere]. W. G[ilbertson].	F. C[oles]. J. W[right]. T. V[ere]. W. G[ilbertson]	 1
printed for I[ohn]. G[reensmith]. and A[ndrew]. C[oe].	printed for I[ohn]. G[reensmith]. and A[ndrew]. C[oe]	 1
Printed at Amsterdam by L. I.	Printed at Amsterdam by L. I	 1
printed for Richard Baker.	printed for Richard Baker	 1
By T. R.	By T. R	 1
For W. C.	For W. C	 1
Reprinted at London, by C. C.	Reprinted at London, by C. C	 1
Printed for T.P.	Printed for T.P	 1
printed for W. Drury, near the Royal-Exchange.	printed for W. Drury, near the Royal-Exchange	 1
printed for Richard Royston, and are to be sold by George May, bookseller in Exon.	printed for Richard Royston, and are to be sold by George May, bookseller in Exon	 1
Printed for W. Thackeray at the Angel in Duck Lane, J.M. and A.M.	Printed for W. Thackeray at the Angel in Duck Lane, J.M. and A.M	 1
Printed for Rich. Kell ...	Printed for Rich. Kell	 1
printed by Mr. P[eter]. B[ruce].	printed by Mr. P[eter]. B[ruce]	 1
printed by John Reid, and are to be sold at his printing house ...	printed by John Reid, and are to be sold at his printing house	 1
for F[rancis]. K[irkman].	for F[rancis]. K[irkman]	 1
By I. C.	By I. C	 1
Printed for R.H.	Printed for R.H	 1
re-printed by J[ohn]. S[wintoun].	re-printed by J[ohn]. S[wintoun]	 1
Printed for Edward Husbands and are to be sold at his shop ...	Printed for Edward Husbands and are to be sold at his shop	 1
typis J. G.	typis J. G	 1
printed by R[obert]. E[veringham]. for R[ichard]. Bentley & S. Magnes ...	printed by R[obert]. E[veringham]. for R[ichard]. Bentley & S. Magnes	 1
printed for Tho: Parkhurst ...	printed for Tho: Parkhurst	 1
printed for S. M.	printed for S. M	 1
printed for the author T[homas]. M[ercer].	printed for the author T[homas]. M[ercer]	 1
By N[athaniel]. T[hompson].	By N[athaniel]. T[hompson]	 1
typis Robert. [sic] White, prostant venales apud Hen. Dickinson bibliopoam Cantab.	typis Robert. [sic] White, prostant venales apud Hen. Dickinson bibliopoam Cantab	 1
Ex officinâ haeredum Andreae Anderson ...	Ex officinâ haeredum Andreae Anderson	 1
apud successores Andreae Anderson ...	apud successores Andreae Anderson	 1
printed by John Swintoun ...	printed by John Swintoun	 1
Printed by T.N. for Jonathan Edwyn ...	Printed by T.N. for Jonathan Edwyn	 1
Printed for W. Thackerey, J. M[illet]. and A. M[ilbourn].	Printed for W. Thackerey, J. M[illet]. and A. M[ilbourn]	 1
printed by A[lexander]. M[ilbourn]. for J[onah]. Deacon and C[harles]. Dennison, and are to be sold at either of their shops, at the Angel inGuiltspur [street ...	printed by A[lexander]. M[ilbourn]. for J[onah]. Deacon and C[harles]. Dennison, and are to be sold at either of their shops, at the Angel inGuiltspur [street	 1
To be sold by Joseph Moxon, on the west side of Fleet-ditch, at the signe of the Atlas. And several other book-sellers and stationers about London.	To be sold by Joseph Moxon, on the west side of Fleet-ditch, at the signe of the Atlas. And several other book-sellers and stationers about London	 1
Printed by I.O. for Rapha Harford ...	Printed by I.O. for Rapha Harford	 1
printed by D. Maxwell, and are to be sold by Robert Horn atthe Turks-Head in Cornhil, near the Royal Exchange.	printed by D. Maxwell, and are to be sold by Robert Horn atthe Turks-Head in Cornhil, near the Royal Exchange	 1
printed for J. N.	printed for J. N	 1
by I. R.	by I. R	 1
printed for S. I.	printed for S. I	 1
For R. B.	For R. B	 1
printed for N[athaniel]. T[hompson?].	printed for N[athaniel]. T[hompson?]	 1
Printiedig yn Llundain tros William Marshall, ac ar werth wrta Lûn y Bibl yn Newgate-street ...	Printiedig yn Llundain tros William Marshall, ac ar werth wrta Lûn y Bibl yn Newgate-street	 1
printed for M.L.	printed for M.L	 1
excudebat, Robertus Sanders ...	excudebat, Robertus Sanders	 1
typis Lichfieldianis, Academiæ Typog.	typis Lichfieldianis, Academiæ Typog	 1
typis Lichfieldianis Academiæ Typog.	typis Lichfieldianis Academiæ Typog	 1
printed by M[ary]. W[estwood].	printed by M[ary]. W[estwood]	 1
by L.K.	by L.K	 1
printed by H. B.	printed by H. B	 1
Printed for H.B.	Printed for H.B	 1
... House in Mark-Lane	House in Mark-Lane	 1
printed by H. H[ills].	printed by H. H[ills]	 1
printed for F. C[oles]. J. W[right]. T. V[ere]. W. G[ilbertson].	printed for F. C[oles]. J. W[right]. T. V[ere]. W. G[ilbertson]	 1
printed for Richard Baddeley ...	printed for Richard Baddeley	 1
Holy-rood-house, re-printed by Mr P[eter]. B[ruce]. Enginier ...	Holy-rood-house, re-printed by Mr P[eter]. B[ruce]. Enginier	 1
printed at Holy-Rood-House, and are to be sold by the author, at the Sign of the Sea Cross-staff, &c.	printed at Holy-Rood-House, and are to be sold by the author, at the Sign of the Sea Cross-staff, &c	 1
printed for J. Robinson ... and B. Aylmer ...	printed for J. Robinson ... and B. Aylmer	 1
Printed by George Larkin ...	Printed by George Larkin	 1
ex officina Leonardi Lichfield. Acad. Typog.	ex officina Leonardi Lichfield. Acad. Typog	 1
excudebat haeres Andreae Anderson ...	excudebat haeres Andreae Anderson	 1
excudebat Andreas Anderson, Typographis Regis ...	excudebat Andreas Anderson, Typographis Regis	 1
printed by W. Godbid for the author.	printed by W. Godbid for the author	 1
Printed for Edw: Jones in the Sauoy & published by Randal Taylor near Stationers Hall 1691 price. 2d.	Printed for Edw: Jones in the Sauoy & published by Randal Taylor near Stationers Hall 1691 price. 2d	 1
by I. H.	by I. H	 1
printed by and for W[illiam]. O[nley], and are to be sold by J[osiah]. Blare ...	printed by and for W[illiam]. O[nley], and are to be sold by J[osiah]. Blare	 1
printed by and for W. O[nley]. at the Angel in Little Britain; and A. M[ilbourn].	printed by and for W. O[nley]. at the Angel in Little Britain; and A. M[ilbourn]	 1
Printed and are to be sold by Randal Taylor ...	Printed and are to be sold by Randal Taylor	 1
typis A[lice]. W[arren].	typis A[lice]. W[arren]	 1
printed for H. B[rome?].	printed for H. B[rome?]	 1
Printed by Edw. Jones.	Printed by Edw. Jones	 1
Printed for K.O.	Printed for K.O	 1
excudebat R[ichard]. B[ishop].	excudebat R[ichard]. B[ishop]	 1
excudebat S[arah]. G[riffin].	excudebat S[arah]. G[riffin]	 1
For the author, and sold by W. L.	For the author, and sold by W. L	 1
Printed by and for A[lexander]. M[ilbourn] and W[illiam]. O[nley] and sold by the booksellers of Pye-Corner & Lon- ...	Printed by and for A[lexander]. M[ilbourn] and W[illiam]. O[nley] and sold by the booksellers of Pye-Corner & Lon-	 1
printed for F[rancis]. G[rove]. on Snow-hill.	printed for F[rancis]. G[rove]. on Snow-hill	 1
Printed by Tho. Dawks ... Sold by Enoch Prosser ...	Printed by Tho. Dawks ... Sold by Enoch Prosser	 1
ag a werthir gan Anna Brewster ...	ag a werthir gan Anna Brewster	 1
Printed for Rob. Pricke, and are to be sold at his shop ...	Printed for Rob. Pricke, and are to be sold at his shop	 1
Argraphedig gan E[llen]. C[otes]. tros P[hilip]. C[hetwin].	Argraphedig gan E[llen]. C[otes]. tros P[hilip]. C[hetwin]	 1
re-printed by John Reid, and are to be sold by James Mein, Stationer ...	re-printed by John Reid, and are to be sold by James Mein, Stationer	 1
typis Lichfieldianis Acad. Typog.	typis Lichfieldianis Acad. Typog	 1
printed on the frozen Thames, Feb.	printed on the frozen Thames, Feb	 1
printed for J. F.	printed for J. F	 1
printed for John Stafford, and part of the impression by me made over fot[sic] the use and benefit of William Byron, Gent.	printed for John Stafford, and part of the impression by me made over fot[sic] the use and benefit of William Byron, Gent	 1
printed by T.W. for T. Vere and W. Gilbertson ...	printed by T.W. for T. Vere and W. Gilbertson	 1
printed for Mr. Andrew Symson ...	printed for Mr. Andrew Symson	 1
printed for the use and benefit of William Byron gent.	printed for the use and benefit of William Byron gent	 1
Printed for Nath. Crouch ...	Printed for Nath. Crouch	 1
Printed for T. Leeke ...	Printed for T. Leeke	 1
gan J.R. i S. Manship Lûn y Llong, yn'r Heol a elwir ... yn agos i't (Cythewidry Brenhintw) ...	gan J.R. i S. Manship Lûn y Llong, yn'r Heol a elwir ... yn agos i't (Cythewidry Brenhintw)	 1
Jul. 5. 1698. Resp. in die Comit. Hen. Raynes pro gradu Bacc. in Jur. Civili Aul. Trin.	Jul. 5. 1698. Resp. in die Comit. Hen. Raynes pro gradu Bacc. in Jur. Civili Aul. Trin	 1
Printed by A.M. for R. Mayhurst ...	Printed by A.M. for R. Mayhurst	 1
Printed for J. W[right]. J. C[larke]. W. T[hackeray]. T. P[assinger]. and M. C[oles].	Printed for J. W[right]. J. C[larke]. W. T[hackeray]. T. P[assinger]. and M. C[oles]	 1
printed for G. Bedel, and T. Collins ...	printed for G. Bedel, and T. Collins	 1
Printed and are to be sold by Francis Eglesfield...	Printed and are to be sold by Francis Eglesfield	 1
printed for D. K.	printed for D. K	 1
Printed for Alex. Milbourn ...	Printed for Alex. Milbourn	 1
for Sam. Briscoe, to be sold by Rich. Wellington ...	for Sam. Briscoe, to be sold by Rich. Wellington	 1
printed for [Benj. Billingsley ...	printed for [Benj. Billingsley	 1
printed for the use and benifit of Thomas Gibs [i.e. Gibbs], Gent.	printed for the use and benifit of Thomas Gibs [i.e. Gibbs], Gent	 1
By R. D.	By R. D	 1
printed in the 4th. month 8th. day for M[ary]. W[estwood].	printed in the 4th. month 8th. day for M[ary]. W[estwood]	 1
Printed by Tho. Newcomb, ;;Reprinted by Andrew Anderson ...	Printed by Tho. Newcomb, ;;Reprinted by Andrew Anderson	 1
In the Savoy: printed by Tho. Newcomb. And re-printed at Edinburgh by Andrew Anderson ...	In the Savoy: printed by Tho. Newcomb. And re-printed at Edinburgh by Andrew Anderson	 1
by Benjamin Tooke, printer to the King's most Excellent Majesty; and are to be sold by Joseph Wilde book-seller ...	by Benjamin Tooke, printer to the King's most Excellent Majesty; and are to be sold by Joseph Wilde book-seller	 1
Printed by Robert Sanders ...	Printed by Robert Sanders	 1
printed by Robert Young, and Evan Tyler ...	printed by Robert Young, and Evan Tyler	 1
Printed by the relict of Andrew Anderson ...	Printed by the relict of Andrew Anderson	 1
Printed for A. Crook [and 12 others] ...	Printed for A. Crook [and 12 others]	 1
For M. D.	For M. D	 1
by Robert Sanders ...	by Robert Sanders	 1
printed by Andrew Anderson ...	printed by Andrew Anderson	 1
Printed for Henry Mortlock ...	Printed for Henry Mortlock	 1
printed by the Heir of Andrew Anderson ....	printed by the Heir of Andrew Anderson	 1
printed [by the heir of Andrew An]derson, printer to [Their] most excellent [Maiesties ...	printed [by the heir of Andrew An]derson, printer to [Their] most excellent [Maiesties	 1
Printed for John Salusbury ...	Printed for John Salusbury	 1
Printed by the heir of Andrew Anderson, ...	Printed by the heir of Andrew Anderson,	 1
Edinburgh, printed by the heir of Andrew Anderson, printer to His most Sacred Majesty, anno Dom. 1685. This may be reprinted at London, R. L. S. March the 9th. 1686 for M.D.	Edinburgh, printed by the heir of Andrew Anderson, printer to His most Sacred Majesty, anno Dom. 1685. This may be reprinted at London, R. L. S. March the 9th. 1686 for M.D	 1
E Theatro Sheldoniano, Impensis Joh. Crosley, & Sam. Smith, Bibliopol. Lond.	E Theatro Sheldoniano, Impensis Joh. Crosley, & Sam. Smith, Bibliopol. Lond	 1
printed for P. P.	printed for P. P	 1
printed by Peter Cole ...	printed by Peter Cole	 1
ab haeredibus ac successoribus Andreae Anderson ...	ab haeredibus ac successoribus Andreae Anderson	 1
Printed by John Bill ...	Printed by John Bill	 1
Printed for James Knapton ...	Printed for James Knapton	 1
Printed for Benj. Harris ...	Printed for Benj. Harris	 1
Printed for the Author and sold by R. Bentley ...	Printed for the Author and sold by R. Bentley	 1
Edinburgh, by Evan Tyler, re-printed at London for R. Bostock, 18 Octob.	Edinburgh, by Evan Tyler, re-printed at London for R. Bostock, 18 Octob	 1
Quarto, containing six pages, printed at London for B.H.	Quarto, containing six pages, printed at London for B.H	 1
printed by the Heir of Andrew Anderson, printer to Their most Excellent ...	printed by the Heir of Andrew Anderson, printer to Their most Excellent	 1
Printed by the assigns of John Bill, and Christopher Barker ...	Printed by the assigns of John Bill, and Christopher Barker	 1
printed by A[lexander]. M[ilborne]. for P[hilip]. Brooksby ...	printed by A[lexander]. M[ilborne]. for P[hilip]. Brooksby	 1
Printed at Dort: by Nicholas de Vries: for R. P.	Printed at Dort: by Nicholas de Vries: for R. P	 1
printed by John Reid, at his printing house ...	printed by John Reid, at his printing house	 1
excudebat haeredes & successores Andreae Anderson ...	excudebat haeredes & successores Andreae Anderson	 1
Printed for I.W. I.C. W.T. and T.P.	Printed for I.W. I.C. W.T. and T.P	 1
printed by J. R. for M[atthew]. Wotton ... and George Conyers ...	printed by J. R. for M[atthew]. Wotton ... and George Conyers	 1
for M. W[estwood].	for M. W[estwood]	 1
printed for Richard Baldwin ...	printed for Richard Baldwin	 1
Printed for Thomas Cockerill ...	Printed for Thomas Cockerill	 1
And are to bee sould by Roger Rea the elder & younger ...	And are to bee sould by Roger Rea the elder & younger	 1
by J. C.	by J. C	 1
printed in the year, 1700. and are to be sold unto such who will rceive [sic] the love of the truth that they might be saved, 2 Thes. 2. 10. and who will consecrate their gain unto the Lord, and their substance to the Lord of the whole earth, Micah. 4. 13. and towards the outward labour and charge of making known his truth. 38. 19.	printed in the year, 1700. and are to be sold unto such who will rceive [sic] the love of the truth that they might be saved, 2 Thes. 2. 10. and who will consecrate their gain unto the Lord, and their substance to the Lord of the whole earth, Micah. 4. 13. and towards the outward labour and charge of making known his truth. 38. 19	 1
By W. Godbid for W. S.	By W. Godbid for W. S	 1
printed by S.G. and M.J.	printed by S.G. and M.J	 1
printed by John Reid, to be sold by Thomas Brown & John Vallange their shops ...	printed by John Reid, to be sold by Thomas Brown & John Vallange their shops	 1
Printed for Robert Wilson ...	Printed for Robert Wilson	 1
printed with allowance; and are to be sold at Richard Gosne's Coffee-House in Bow-street, in Covent-Garden. Where also you may have the Test or Proposal to the inhabitants of Winchester, &c.	printed with allowance; and are to be sold at Richard Gosne's Coffee-House in Bow-street, in Covent-Garden. Where also you may have the Test or Proposal to the inhabitants of Winchester, &c	 1
Printed for Francis Eglesfield ...	Printed for Francis Eglesfield	 1
re-printed by the heir of Andrew Anderson...	re-printed by the heir of Andrew Anderson	 1
printed by the Heir of Andrew Anderson ...	printed by the Heir of Andrew Anderson	 1
Imprimée par R.Everingham, & se vend chez R. Bentley ...	Imprimée par R.Everingham, & se vend chez R. Bentley	 1
prostant apud Joannem Cairns ...	prostant apud Joannem Cairns	 1
Printed for C. G.	Printed for C. G	 1
typis Iacobi Montij.	typis Iacobi Montij	 1
by the heirs and successors of Andrew Anderson ...	by the heirs and successors of Andrew Anderson	 1
printed by T[homas]. L[ock].	printed by T[homas]. L[ock]	 1
bs.n,.	bs.n,	 1
Printed by Charles Bill and Thomas Newcomb ...	Printed by Charles Bill and Thomas Newcomb	 1
Printed for Tho. Tompion, clockmaker ...	Printed for Tho. Tompion, clockmaker	 1
printed for P.F.	printed for P.F	 1
For G. B.	For G. B	 1
Printed for R. Baldwin, in Pater-Noster Row, London; and W. Jackson, in the High-Street, Oxford.	Printed for R. Baldwin, in Pater-Noster Row, London; and W. Jackson, in the High-Street, Oxford	 1
printed for E. M[allet].	printed for E. M[allet]	 1
printed by J. G[rover].	printed by J. G[rover]	 1
Printed for W. G.	Printed for W. G	 1
printed by George Croom, at the sign [...	printed by George Croom, at the sign [	 1
Printed for M.	Printed for M	 1
Printed for Peter Parker...	Printed for Peter Parker	 1
re-printed by the heirs and successors of Andrew Anderson ...	re-printed by the heirs and successors of Andrew Anderson	 1
Printed for John Back ...	Printed for John Back	 1
Printed for R. Parker ... S. Briscoe ... and S. Burrowes ...	Printed for R. Parker ... S. Briscoe ... and S. Burrowes	 1
Printed for W. Thackery, J. M[illet]. and A. M[ilbourn].	Printed for W. Thackery, J. M[illet]. and A. M[ilbourn]	 1
Printed for H.D.	Printed for H.D	 1
Printed for Dorman Newman ...	Printed for Dorman Newman	 1
A Londres pour R. Clavel, à l'enseigne du paon, au Cemetiére de S. Paul.	A Londres pour R. Clavel, à l'enseigne du paon, au Cemetiére de S. Paul	 1
printed for W. G.	printed for W. G	 1
printed for John Lawrence, at the Angel in the Poultry, over against the Compter.	printed for John Lawrence, at the Angel in the Poultry, over against the Compter	 1
printed by H. H.	printed by H. H	 1
printed by R. Daniel, for P[hilip]. C[hetwin].	printed by R. Daniel, for P[hilip]. C[hetwin]	 1
printed for Benjamin Clark, in George-Yard, in Lombard-Street.	printed for Benjamin Clark, in George-Yard, in Lombard-Street	 1
excudebat W[illiam]. Hall, impensis Joh: Forrest.	excudebat W[illiam]. Hall, impensis Joh: Forrest	 1
printed by John Allen, and are to be sould at the Rising Sun in Pauls Churchyard.	printed by John Allen, and are to be sould at the Rising Sun in Pauls Churchyard	 1
printed by Matthew Simmons, for J. O.	printed by Matthew Simmons, for J. O	 1
printed by Thomas Brown, and are to be sold at his shop ...	printed by Thomas Brown, and are to be sold at his shop	 1
printed for T. N.	printed for T. N	 1
Printed for J. W.	Printed for J. W	 1
For T. D., to be sold by L. B.	For T. D., to be sold by L. B	 1
printed by Thomas Harper, for Thomas Walkley, [and] are to be sold at his shop at the signe of the ...	printed by Thomas Harper, for Thomas Walkley, [and] are to be sold at his shop at the signe of the	 1
printed for Anthony Baskervile ...	printed for Anthony Baskervile	 1
By J. M.	By J. M	 1
By J. F.	By J. F	 1
printed by G[eorge]. M[iller] for I. S. I. C. And part of the impression to be vented for the use and benefit of Edw. Minsheu Gent.	printed by G[eorge]. M[iller] for I. S. I. C. And part of the impression to be vented for the use and benefit of Edw. Minsheu Gent	 1
printed by Edward Cole, printer and book-seller ...	printed by Edward Cole, printer and book-seller	 1
typis L. Lichfield, sumptibus Joh. Howel, bibliop.	typis L. Lichfield, sumptibus Joh. Howel, bibliop	 1
Printed and published for the information, advice, and benefit, of the poore oppressed betrayed and almost destroyed ...	Printed and published for the information, advice, and benefit, of the poore oppressed betrayed and almost destroyed	 1
