original	polished	count
By order, re-printed at Edinburgh	NA	1
[Printed at London, and re-printed at Aberdene	NA	1
London [i.e. Oxford?]	Oxford	1
[Edinburgh] London printed, Edinburgh re-printed	NA	1
Imprinted at Oxford [i.e. London]	London	1
[Lo]ndon	London	1
Nondon [sic]	London	1
Gedrukt tot Londen	London	1
[[Scotland?]	Edinburgh	1
Londen	London	1
Maybol [i.e. Edinburgh?]	Edinburgh	1
Imprinted at [Dublin]	Dublin	1
Dondon [sic]	London	1
Printed at St. Germans	St. Germans	1
Dublin :;And re-printed at Edinburgh	Dublin	1
Eleutheropoli [i.e. Amsterdam?]	Amsterdam	1
Lonon [sic, i.e. London]	London	1
London :;Edinburgh	London	1
At Doway [i.e. Douai]	Douai	1
[Douai?	Douai	1
[Camridge	Cambridge	1
[London] .	London	1
Oxoford [sic]	Oxford	1
Printed at Edingborough [i.e. London	London	1
[Edinburgh] London printed, and re-printed at Edinburgh	NA	1
[Glasgow] London printed, and re-printed at Glasgow	NA	1
[Paris? or Louvain?	Paris	1
Printed at London, ;;and re-printed at Edinburgh	London	1
[In the Savoy, i.e. London]	London	1
[Waterford?	Waterford	1
In the Savoy :;Edinburgh	London	1
Re-printed at Aberdeen	Aberdeen	1
[Edinburgh] Printed at Dublin, and re-printed at Edinburgh	NA	1
Edinburgh :bprinted by the heir of Andrew Anderson, printer to His most Sacred Majesty	NA	1
NA	NA	1
[France?	Paris	1
[Chester?	Chester	1
[Reprinted at Dublin	Dublin	1
[Ireland	Dublin	1
[Reprinted at Oxford	Oxford	1
[Antwerp]	Antwerp	1
Printed first at London, and now re-printed at Edinburgh	NA	1
London [i.e. Holland?	Amsterdam	1
London '	London	1
[London :bs.n.]	London	1
[London :bs.n.	London	1
[Printed at Dublin	Dublin	1
London :printed by T. Moore in White-Fryers	NA	1
[London or Oxford?]	London	1
[A Londres	London	1
Tot Amsteldam	Amsterdam	1
Ter Goude	Gouda	1
Bellositi Dobunorum [Oxford]	Oxford	1
Printed in Chester	Chester	1
Printed ad the Haghe [i.e. Hague]	The Hague	1
Edinburg [i.e. Edinburgh]	Edinburgh	1
And printed at Paris	Paris	1
Imprinted at York by Robert Barker	York	1
Londo [i.e., London]	London	1
Lond[on]	London	1
Re-printed at Cologne [i.e. London	London	1
Oxon.	Oxford	1
Jmprinted at Dublin	NA	1
Edinburgh :;And re-printed at London	Edinburgh	1
Lond[ini].	London	1
Lonodn [sic]	London	1
[Chatham?	Chatham	1
[S.l]	NA	1
Holy-Rood-House [Edinburgh]	Edinburgh	1
Eleutheropoli [i.e. London]	London	1
[[London ?]	London	1
Imprimee a Edenburg	Edinburgh	1
Muscovia [i.e. London?]	London	1
[London] printed	London	1
Re-printed at London	London	1
Printed in Delff	Delft	1
[Eclinburgh	Edinburgh	1
Dublin reprinted	Dublin	1
Lovain printed	Louvain	1
Agraphwyd yn y Mwythig	Shrewsbury	1
London : Printed for Iohn Richman	London	1
[Waterford, Ireland]	Waterford	1
Boston in New England	Boston Ma	1
[Paganopoli [i.e. London]	London	1
[[S.l.	NA	1
Printed at Edinburgh [i.e. London?]	London	1
Hagh [The Hague]	NA	1
[Leith?]	Edinburgh	1
Imprinted first at London and reprinted at Edinburgh	NA	1
[Boston [Mass.]	Boston Ma	1
Corck	Cork	1
[Hague]	The Hague	1
Edynburgh	Edinburgh	1
[Printed at Amsterdam in the year 1688	Amsterdam	1
[Waterford]	Waterford	1
Tot de Hague	The Hague	1
[Cambridge, Cambridgeshire]	Cambridge	1
[London] :bPrinted for Edward Husband, printer to the Honorable House of Commons	NA	1
[Imprinted at York	York	1
London :[	London	1
Anwerpe [i.e. Antwerp]	Antwerp	1
Gedrukt zu Edenburg in Schottland	Edinburgh	1
Gedrukt tot Edenburg in Schotland	Edinburgh	1
[Amsterdam, i.e. London]	London	1
Tet Londen	London	1
In's Graven-Hage	The Hague	1
[London? :s.n.	London	1
Stampata in Dublino	Dublin	1
[A]t Amsterdam	Amsterdam	1
Se vend à Londres	London	1
[[Cambridge]	Cambridge	1
[London] White-Hall, St. Barnabas's Festival	London	1
Buckden	Buckden	1
Printed by His Majesties command at Oxford, [i.e. London]	London	1
Ediburgh [sic]	Edinburgh	1
A Francefort, [Et à Londres]	Frankfurt	1
Londor [i.e. London]	London	1
Tot London	London	1
Printed in Corcke	Cork	1
At Lille	Lille	1
[Ediburgh	Edinburgh	1
[The Netherlands	Amsterdam	1
[Printed at Cockenay [i.e. Edinburgh]	Edinburgh	1
A Francfort	Frankfurt	1
A Londres [i.e. Netherlands]	Amsterdam	1
[London or Middelburgh?	London	1
[Exon	Exeter	1
Printed by His Majesties command at Oxford [i.e. London] Decemb. 15.	London	1
[Printed at Kilkenny	Kilkenny	1
At the Hague	The Hague	1
Printed by His Majesties command, at Oxford, Ianuary 5.	NA	1
Parisiis [i.e. Dublin]	Dublin	1
London[	London	1
London in Engelland	London	1
By order re-printed at Edinburgh	NA	1
Haghe [i.e. The Hague]	The Hague	1
Gedruckt in Londen	London	1
Imprimé a Londres	London	1
[Oxford (i.e. London?)]	London	1
Gedruckt zu Londen in Engelland	London	1
Printed at Boston in New-England [and London]	Boston Ma	1
Printed by His Majesties command at Oxford, March 25	NA	1
And re-printed at Dublin	Dublin	1
Londini excussum	NA	1
Printed to [sic] Leyden	Leiden	1
Printed by His Majesties command at Oxford, Decemb. 21	NA	1
Oxford [i.e. London?	London	1
Eirenopoli [i.e. Edinburgh	Edinburgh	1
[S.n.	NA	1
Printed by his Majesties command, at Oxford	NA	1
Londoa [sic, i.e. London]	London	1
May 17. London	London	1
Amidst the Babylonians [i.e. London or Edinburgh]	London	1
Printed by His Maiesties command, at Oxford [i.e. London]	London	1
Tot Londen [i.e. the Netherlands]	Amsterdam	1
Eleutheropoli [i.e. London?]	London	1
printed at London	London	1
Imprinted at Exeter	Exeter	1
March 23. London	London	1
Anwerp [i.e. Antwerp]	Antwerp	1
Printed at the Hague [i.e. London]	London	1
Printed at Loydon [sic]	London	1
Franckfurt	Frankfurt	1
Imprinted by London	London	1
[Hague?	The Hague	1
Lodnon [sic]	London	1
And printed at London	London	1
Edenburgi [i.e. London	London	1
[Göteborg	Gothenburg	1
At Gottenberge	Gothenburg	1
Europe	Europe	1
t'Amsterdam [i.e. Amsterdam]	Amsterdam	1
Hagve	The Hague	1
London: London [sic]	London	1
At Paris, [i.e. London]	London	1
Printed at New-Munster [i.e. London	London	1
Dublinij	Dublin	1
Lodnon[sic]	London	1
Octob. 13. London	London	1
Southwark	London	1
Imprinted at Londs [i.e. London]	London	1
Printed at Colechester	Colchester	1
Londod [i.e. London]	London	1
Printed, at Mongomery, heretofore called Oxford [i.e. London	London	1
Caen [i.e. London]	London	1
Trajecti [i.e. London?	London	1
Printed at Caen	Caen	1
Printed at Douay	Douai	1
Printed at Madrid [i.e. London	London	1
[The Hague	The Hague	1
[Printed at Edinburgh	Edinburgh	1
[Delft?	Delft	1
Imprinted at Lond[o]n	London	1
Londn [sic]	London	1
Printed at London, to prevent mis-information	NA	1
Imprinnted [sic] at London	NA	1
Londini [i.e. London]	London	1
Printed in Edenborough	Edinburgh	1
Printed at Oxford [i.e. London?	London	1
Imprinted at Attalia [i.e. London	London	1
Londo n [i.e. London]	London	1
[London?s.n.	London	1
And reprinted at London	London	1
Octob. 9. London	London	1
Tot Rotterdam	Rotterdam	1
A Londres [i.e. the Hague]	The Hague	1
Imprinted at Dublin, and now reprinted at London	NA	1
[[London?	London	1
[London] : Printed for Tom Tell-troth at the sign of the Old Kings Head in Axe-yard in King street, Westminster	NA	1
At Antwerp	Antwerp	1
[Oxford i.e. London]	London	1
[Imprinted at Dublin [i.e. London]	London	1
Printed by His Majesties command at Oxford [i.e. London], February 24. By Leonard Lichfield, printer to the university.	NA	1
Aug. 27. Printed at London	London	1
Lovain	Louvain	1
September 6. London	London	1
Londn [sic, i.e. London]	London	1
London [i.e. Amsterdam?	Amsterdam	1
Oxford [and London]	NA	1
[s.l.]	NA	1
Printed at York [i.e. London]	London	1
[London, i.e. Oxford	Oxford	1
[Lodon?	London	1
Oxoniæ [i.e. London]	London	1
Dicæopoli [i.e. London]	London	1
At New-York	New York N.Y	1
Juxta emplar [sic], Londini	London	1
Londini [i.e., Gouda?]	Gouda	1
Reprinted in London	London	1
At Cambridge	Cambridge	1
[Rochester?	Rochester	1
[London] imprinted	London	1
[S.l. : s.n.	NA	1
Published at Paris [i.e. London]	London	1
Shuffled at London	London	1
Gateshead	Gateshead	1
Cambridge [Cambridgeshire]	Cambridge	1
Shrewsbury [Shropshire]	Shrewsbury	1
[Edingburgh?	Edinburgh	1
Lon[don]	London	1
Amsterdam [i.e. London	London	1
[Printed at Cambridge	Cambridge	1
[Printed at Oxford [i.e. London?]	London	1
Neapoli sive Augustæ Trinobantûm [i.e. London]	London	1
Imprinted at Yorke, and now reprinted at London	NA	1
[Oxford [i.e. London]	London	1
Printed at Edingborough [i.e. London]	London	1
Lomdon [sic]	London	1
Printed by His Majesties command, at Oxfokd [sic, i.e. London], Janur. 5.	London	1
Lond. [i.e. London]	London	1
[Londo]n	London	1
Oxford [i.e.London]	London	1
[S.n.]	NA	1
Prinetd at London	London	1
Doublin [sic]	Dublin	1
Printed by His Majesties command at Oxford, Novemb.18.	NA	1
Lindon [i.e. London]	London	1
Londini [i.e. Gouda?]	Gouda	1
Printed at Aberdeen	Aberdeen	1
Yorke, [i.e. London]	London	1
Iuly, 4. London	London	1
June 13. London	London	1
Iune 27. London	London	1
Printed by His Maiesties command at Oxford	NA	1
[Dublin] London: printed and re-printed	NA	1
[Printed at Oxford [i.e. London]	London	1
[London]January, 2	London	1
London ,i [sic]	London	1
Printed at Boston in New England [and London]	Boston Ma	1
Printed by His Majesty command at Oxford	NA	1
[Hamborough	Hamburg	1
[Reprinted at London	London	1
March 11. 1643. London	London	1
March 6. 1643. London	London	1
[Cambridge, Mass	Cambridge Ma	1
Loneon [i.e. London]	London	1
ondon [i.e. London]	London	1
[Savanna-la-Mar] Jamaica	Savanna-la-Mar Jamaica	1
[Cap François, Haiti]	Cap Haitien	1
St. George's Town [Grenada]	St George's grenada	1
[St. Johns?] Antigua	St. John's Antiqua	1
St. Jago de la Vega [i.e. Spanish Town], Jamaica]	Spanish Town Jamaica	1
A La Trinité Martinique	St. Pierre Martinique	1
A Saint-Pierre [Martinique]	St. Pierre Martinique	1
Quebec [i.e. Quebec City, Canada]	Quebec	1
Boston, N.E. [Mass.]	Boston Ma	1
[Concord] New Hampshire	Concord N.H	1
[Haverhill, N.H.]	Haverhill N.H	1
Worcester (Massachusetts)	Worcester Ma	1
Lanca̋ster [Pa.]	Lancaster Pa	1
[Cork, Ireland	Cork	1
Strabane [Ireland]	Strabane	1
[Clonmel, Ireland]	Clonmel	1
Wexford [Ireland]	Wexford	1
Portland (District of Maine)	NA	1
[Bridgeton, N.J.]	Bridgeton N.J	1
New-York [N.Y.]	New York N.Y	1
[New York, [N.Y.]]	New York N.Y	1
Salem (State of New York)	Salem N.Y	1
Newburgh (Orange County) [N.Y.]	Newburgh N.Y	1
Mount Pleasant [i.e. Ossining, N.Y.]	Ossining N.Y	1
Scipio (Onondaga County, S.N.Y.)	Scipio N.Y	1
Kingston, [Jamaica]	Kingston Jamaica	1
Caerlleon [Chester, England]	Chester	1
Caerfyrddin [Carmarthen, Wales]	Carmarthen	1
Trefecca [Breconshire, Wales]	Trefeca	1
[Richmond, Va.]	Richmond Va	1
Dublin [Ireland ]	Dublin	1
Basseterre, in St. Christopher's [St.Kitts-Nevis]	NA	1
Schenectady, (State of New-York)	NA	1
Paris: (Bourbon County[) Ky.]	Paris Ky	1
Fredericksburg [Va.]	Fredicksburg Va	1
[London, England ]	London	1
a Londres [London, England]	London	1
Londres [London, England]	London	1
[York, England	York	1
Hartford [i.e. Hertford, England]	Hertford	1
Madras	Madras India	1
Bridge-Town [Barbados]	Bridgetown Barbados	1
Drogheda [Ireland]	Drogheda	1
[Cork, [Ireland]	Cork	1
[Hereford, England]	Hereford	1
Bath, County of Steuben, State of New-York	NA	1
New-York (N.Y.)	New York N.Y	1
New Brunswick [N.J.]	New Brunswick N.J	1
Bombay [India]	Bombay	1
[Coventry, England]	Coventry	1
Oxford [England]	Oxford	1
Knoxville, Tenn.	Knoxville Tn	1
Charleston (South Carolina)	Charleston S.C	1
[Washington, D.C.]	Washington D.C	1
Newfield, (Fairfield County) [Bridgeport, Conn.]	Newfield Ct	1
City of Washington [D.C.]	Washington D.C	1
[Knoxville, Tenn.]	Knoxville Tn	1
[Geneva, N.Y.]	Geneva N.Y	1
A Boston [Mass.]	Boston Ma	1
Litchfield, Conn.	Litchfield Ct	1
Philadelphia, Pa.	Philadelphia Pa	1
Charlestown [Charleston, S.C.]	Charleston S.C	1
[New-York, N.Y	New York N.Y	1
[Hartford, Conn.	Hartford Ct	1
Woodbridge, in New Jersey	Woodbridge N.J	1
Edinburgh [Scotland	Edinburgh	1
[Norwich, England	Norwich	1
Dublin, [Ireland]	Dublin	1
Roscrea [Ireland]	Roscrea	1
[Bury, England]	Bury	1
[Newark, England]	Newark	1
[Dundee [Scotland]	Dundee	1
Dundee [Scotland]	Dundee	1
[Newcastle upon Tyne, England	Newcastle	1
Wilmington [North Carolina]	Wilmington N.C	1
Salisbury, [North Carolina]	Salisbury N.C	1
Newbern [North Carolina]	New Bern N.C	1
[Hillsborough, North Carolina	Hillsborough N.C	1
[Edenton, North Carolina	Edenton N.C	1
London [England] printed.	London	1
Richmond, Virginia	Richmond Va	1
London (England)	London	1
[Edinburgh?, Scotland	Edinburgh	1
Lewes [England]	Lewes	1
Amsterdam [Netherlands	Amsterdam	1
Wokingham [England]	Wokingham	1
[Stafford, England]	Stafford	1
Gloucester [England] printed	Gloucester	1
Quebec [Canada]	Quebec	1
A Quebec [Canada]	Quebec	1
[Kingston] Jamaica	Kingston Jamaica	1
Colchester [England]	Colchester	1
Frederick-Town: (state of Maryland)	NA	1
Wilmington [Delaware]	Wilmington De	1
[London (England)	London	1
Newburgh (Ulster County )[N.Y.]	Newburgh N.Y	1
[Roseau], Dominica	Roseau Dominica	1
Roseau, Dominica	Roseau Dominica	1
[Basseterre, St. Christopher [St.Kitts-Nevis]]	Basseterre Saint Kitts	1
Basseterre, St. Christopher [St.Kitts-Nevis]	Basseterre Saint Kitts	1
[Basseterre, St. Christopher [St.Kitts-Nevis]	Basseterre Saint Kitts	1
Basseterre, St. Christopher [i.e. St.Kitts-Nevis]	Basseterre Saint Kitts	1
Newry [Ireland]	Newry	1
[Coventry, England	Coventry	1
[Basseterre, St. Christopher's [i.e. St.Kitts-Nevis]]	Basseterre Saint Kitts	1
Paris :;in London	Paris	1
[Kendal, England]	Kendal	1
Alnwick [England]	Alnwick	1
London [and Birmingham, England]	NA	1
[Leith, Scotland]	Edinburgh	1
Nottingham, [England]	Nottingham	1
[Edinburgh [Scotland]	Edinburgh	1
[Limerick, Ireland]	Limerick	1
Tralee [Ireland]	Dublin	1
[Winchester; Salisbury, England]	Winchester	1
[Preston England]	Preston	1
[Preston, England]	Preston	1
Yeovil [England]	Yeovil	1
Southampton [England]	Southampton	1
Tripilo [i.e. Dublin, Ireland]	Dublin	1
Warrington [England]	Warrington	1
Marlborough [England]	Marlborough	1
[Lincoln, England]	Lincoln	1
Wolverhampton [England]	Wolverhampton	1
[Printed by J. and T. Dormer, in Black and White Court in the Old Baily, where advertisements and letters are taken in ].	NA	1
A Jersey [Saint Helier (Channel Islands)]	St. Helier	1
[Shrewsbury, England]	Shrewsbury	1
St. Edmunds-Bury [Bury St. Edmunds, England]	Bury St. Edmunds	1
Londini [London, England]	London	1
Londra [London, England]	London	1
[Oxf]ord [England]	Oxford	1
Shelburne [Nova Scotia]	Shelburne Nova Scotia	1
[Perth, Scotland	Perth	1
Perth, Scotland	Perth	1
Portsmouth, (in New Hampshire)	Portsmouth N.H	1
Portsmouth [N. H.]	Portsmouth N.H	1
Cashel [Ireland]	Cashel	1
Publié à Londres	London	1
[Winchester? England]	Winchester	1
[Saint Eustatius (Netherlands Antilles)]	St. Eustatius	1
[Bath, England	Bath	1
Mancheester [i.e. Manchester, England]	Manchester	1
Chester [England]	Chester	1
[Quebec, Quebec (Province)]	Quebec	1
[B]elfast [Ireland]	Belfast	1
[Belfast, Ireland]	Belfast	1
[Madras]	Madras India	1
Calcutta [India] :bprinted by James White	NA	1
Worcester [England]	Worcester	1
[Worcester, England	Worcester	1
Halifax [England]	Halifax	1
Montreal [Quebec]	Montreal	1
Newcastle [upon-Tyne, England]	Newcastle	1
[London England]	London	1
Newcastle Upon Tyne [England]	Newcastle	1
Boston, [Mass.]	Boston Ma	1
Montego-Bay [Jamaica]	Montego Bay	1
[Bridgetown? Barbados]	Bridgetown Barbados	1
Dublin [Ireland	Dublin	1
Gateside [Gateshead, Co. Durham, England]	Gateshead	1
London and Westminster [England]	London	1
Edinburgh, Scotland	Edinburgh	1
[Carmarthen, Wales]	Carmarthen	1
[Belfast, Northern Ireland	Belfast	1
[Londonderry, Ireland]	Londonderry	1
Reading, Berks. [England]	Reading	1
Maidstone [England]	Maidstone	1
Chelmsford [England]	Chelmsford	1
Saint John [New Brunswick]	St. John New Brunswick	1
St. George's [Saint George] Bermuda	St George's grenada	1
Sherborne [England]	Sherborne	1
[Sherborne, Dorset, England	Sherborne	1
Sherborne [Dorset, England]	Sherborne	1
London, England	London	1
London [England] printed	London	1
[Salisbury, England]	Salisbury	1
Carlisle [England]	Carlisle	1
Dublin [Ireland] : printed by Thomas Walsh, at Dick's Coffee-House in Skinner-Row, where printing work is done	NA	1
Dublin [Ireland] : printed by T[homas]. Walsh, in Skinner-Row; where advertisements are taken in, and all manner of printing work perform'd, at reasonable rates	NA	1
[Calcutta]	Calcutta	1
[Kingston-upon-Hull, England]	Hull	1
[[Sherborne, England]	Sherborne	1
Sarum [i.e. Salisbury, England]	Salisbury	1
Hertford [England]	Hertford	1
Fort St. George [i.e. Madras, India]	Madras India	1
[Dorchester. England]	Dorchester	1
Cirencester [England]	Cirencester	1
Montego-Bay, Jamaica	Montego Bay	1
[Reading, England]	Reading	1
New-Windsor, (Orange County [N.Y.])	New Windsor N.Y	1
Edenton [North Carolina]	Edenton N.C	1
Newton, (State of New-Jersey)	NA	1
Shepherd's-Town [W. Va.]	Shepherdstown Va	1
Cincinnati [Ohio]	Cincinnati Oh	1
Burlington (State of Vermont)	Burlington Vt	1
[Doncaster, England]	Doncaster	1
[[London, England	London	1
Perth [Scotland]	Perth	1
London [England], 1793	London	1
Petersburg [Va.]	Petersburg Va	1
Basseterre (St. Christopher) [i.e. St.Kitts-Nevis]]	Basseterre Saint Kitts	1
Burtons Coffee-House London	London	1
[Cork	Cork	1
[Saint Pierre?	St. Pierre Martinique	1
[Surry?	Kingston	1
[Nassau, Bahamas?	Nassau	1
[Minorca?	Minorca	1
[Dover?	Dover	1
[Lincoln?	Lincoln	1
[Roseau?	Roseau Dominica	1
[Königsberg?	Koningsberg	1
[Amelot [i.e. London?]	London	1
[Coventry? :bs.n.	Coventry	1
[Londres?	London	1
[Haarlem]	Haarlem	1
[Hereford?]	Hereford	1
[Gloucester?	Gloucester	1
Devizes	Devizes	1
Belfast : reprinted for William Mitchell	Belfast	1
Bishopstone, Sussex	Bishopstone	1
Londres [i.e. Hamburg	Hamburg	1
Kingston	Kingston	1
[Hull]	Hull	1
Dubln[i.e.Dublin]	Dublin	1
Londres [i.e. Abbeville]	Abbeville	1
[Rodborough?]	Rodborough	1
London Printed	London	1
[Lynn]	King's Lynn	1
Londres [i.e. Liége?]	Liege	1
Londres [i.e. Paris	Paris	1
[Hertford?	Hertford	1
Londres [i.e. Bouillon]	Bouillon	1
Blackburn	Blackburn	1
St. Christopher	London	1
Basil :;Paris	Basel	1
Greenock	Greenock	1
Iscæ Dunmoniorum	Exeter	1
Loldon [sic]	London	1
Londres [i.e. Rouen]	Rouen	1
Oxoni?	Oxford	1
Drogheda	Drogheda	1
Londres [i.e.Paris]	Paris	1
A Londres, et se trouve a Paris	NA	1
Edinburg	Edinburgh	1
Brysto	Bristol	1
Harlow	Harlow	1
Egham	Egham	1
Londres [i.e. Trevoux]	Trevoux	1
Northallerton	Northallerton	1
Leipzig	Leipzig	1
Coventry	Coventry	1
Londres[i.e. Paris]	Paris	1
[Houghton Park]	Houghton Park	1
Bombay	Bombay	1
